Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5,Fuzzed Payload 6,Fuzzed Timestamp 6,WAF Status 6,ML Status 6,Combined Result 6,Fuzzed Payload 7,Fuzzed Timestamp 7,WAF Status 7,ML Status 7,Combined Result 7,Fuzzed Payload 8,Fuzzed Timestamp 8,WAF Status 8,ML Status 8,Combined Result 8,Fuzzed Payload 9,Fuzzed Timestamp 9,WAF Status 9,ML Status 9,Combined Result 9,Fuzzed Payload 10,Fuzzed Timestamp 10,WAF Status 10,ML Status 10,Combined Result 10
11,2024-12-17T20:45:07.449009,kristl@voragolive.vn,200,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:08.534334,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:10.596339,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:12.727062,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:14.818909,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:16.868070,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:18.991015,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:21.030039,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:23.086400,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:25.126853,200,200,both_correct,kristl@voragolive.vn,2024-12-17T20:45:27.427952,200,200,both_correct
12,2024-12-17T20:45:29.568054,medwin-whittinghill@enla.th,200,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:30.977265,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:33.340280,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:35.714828,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:38.071178,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:40.449382,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:42.887615,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:45.257029,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:47.632165,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:50.015875,200,200,both_correct,medwin-whittinghill@enla.th,2024-12-17T20:45:52.368795,200,200,both_correct
13,2024-12-17T20:45:54.734858,"-3933'   )    )     )   union all select 6198,6198,6198,6198,6198#",403,403,403,both_correct,"-3933'   )    )    /**/)   union all select
(SELECT 6198),'s+[<'!='s+[<8',6198,6198, aND 1#S",2024-12-17T20:45:57.998857,403,403,both_correct,"-'2'='2''   )    )     )	  union all select
(SELECT 6198),'s+[<'!='s+[<8', AND 1,0x1836, aND 1#S",2024-12-17T20:46:03.683181,403,403,both_correct,"-'2'='(SELECT 2)''   )  /**/ )     )	  union all select	(SELECT 6198),'s+[<'!='s+[< || 0', AND 'E' NOT LIKE 'EN',0x1836, and 1#Sn",2024-12-17T20:46:09.324287,403,403,both_correct,"-' OR 0'='(SELECT ']Le'!=']LeS')''   )    )     )
  union all select	(SELECT (SELECT 6198)),'s+[<'!='s+[<  or  0', AND 'E' NOT LIKE 'EN',0x1836, AND 1#Sn	-",2024-12-17T20:46:16.509791,403,403,both_correct,"-' OR (SELECT 0)' like '(SELECT ']Le'!=']LeS')''	  )    )     )
  union all select	(SELECT (SELECT 6198)),'s+[<'!='s+[<  or  0', AND 'E' NOT LIKE 'EN',0x1836, aND/**/(SElecT 9156 IN (9155,9156,9157))#Sn	-",2024-12-17T20:46:24.927853,403,403,both_correct,"-' OR (SELECT 0)' lIke '(SELECT ']Le'!=']LeS')''	  )    )/**/    )   union all select	(SELECT (SELECT 6198)),'s+[<'!='s+[<  Or  0', AND 'E' NOT LIKE 'EN',0x1836, ANd/**/(SelEct (sELeCT 2505 IN (2504,2505,2506)) in (9155,(sElECt 1),9157))#Sn	-3z",2024-12-17T20:46:35.823008,403,403,both_correct,"-' OR (SELECT 0)' liKe '(SELECT/**/']Le'!=']LeS')''	  )    )/**/    )   union all select	(SELECT (SELECT 0x1836)),'s+[<'!='s+[<	 oR  0', AND 'E' NOT LIKE 'EN',0x1836, ANd/**/(SelEct (sELeCT 2505 IN (2504,'~6h'<>'~6hD',2506)) iN (9155,(SelEct  OR 0),9157))#Sn	-3z`""",2024-12-17T20:46:48.191378,403,403,both_correct,"-' OR (SELECT 0)' lIkE '(SELECT/**/']Le'!=']LeS')''	  )	   )     )   union all select	(SELECT (SELECT 0x1836)),'s+[<'!='s+[<	 oR  0', AND 'E' NOT LIKE 'EN',0x1836, ANd/*uak7*/(SelEct (sELeCT  AND 1 IN (2504,'~6h'<>'~6hD',2506)) IN (9155,(SELECt  OR 0x0),'}5' NOT LIKE '}5I'))#Sn	-3z`""",2024-12-17T20:47:01.931256,403,403,both_correct,"-' OR (SELECT 0)' liKE '(SELECT/**/']Le'!=']LeS')''	 	)	   )     )   union all select	(SELECT (SELECT 0x1836)),'s+[<'!='s+[<	 oR  0',/**/AND 'E' NOT LIKE 'EN',0x1836, ANd/*uak7*/(SelEct (sELeCT  AND (SELECT 1) IN ('SO'!='SO%','~6h'<>'~6hD',2506)) IN ((SELECT 1),(SELECt  OR 0x0),'}5' NOT LIKE '}5I'))#Sn	-3z`""e
",2024-12-17T20:47:16.370794,403,403,both_correct,"-' OR (SELECT 0)' LIkE '(SELECT/**/']Le'!=']LeS')''	 	)	   )     )/**/  union all
select	(SELECT (SELECT 0x1836)),'s+[<'!='s+[<	 oR  (SELECT 1)',/**/AND 'E' NOT LIKE 'EN',0x1836, ANd/*Lf*/(SelEct (sELeCT  AND (SELECT 1) IN ('SO'!='SO%','~6h'<>'~6hD',38=0x26)) IN ((SELECT 1),(SELECt  OR 0x0),'}5' NOT LIKE '}5I'))#Sn	-3z`""e
",2024-12-17T20:47:32.345479,403,403,both_correct
14,2024-12-17T20:47:48.851131,-4542'   )    )    order by 1#,403,403,200,waf_correct_ml_incorrect,-(SELECT	1)'  /**/)    )    order by 9585 liKE 0x2571#,2024-12-17T20:47:50.352640,403,403,both_correct,"-(sElECT
 oR 0x0 liKe 6243)'   )    )    order by 9585 LiKe 0x2571#ju",2024-12-17T20:47:54.026530,403,200,waf_correct_ml_incorrect,"-(SeLect
 Or 0x0 LiKe  or	'5K'!='5K@')'/**/  )    )    order by (SELECT 9585) LIkE 0x2571#juBU",2024-12-17T20:47:58.423653,403,200,waf_correct_ml_incorrect,"-(sEleCT
 Or 0x0 LIke  oR	'5K' NOT LIKE '5K@')'/*CpzEr*//**/ )    ) 	  order by (selEcT  AnD 0x1=3662) liKE 0x2571#juBU",2024-12-17T20:48:03.990721,403,200,waf_correct_ml_incorrect,-(selEct  Or 0x0 LIke  oR	'5K' NOT LIKE '5K@')'/*CpzEr*//**/ )    ) 	 /**/order by (selEcT  AnD 0x1 LIKE (SELECT 'WUq' NOT LIKE 'WUqz')) LikE 0x2571#juBU>,2024-12-17T20:48:10.996512,403,403,both_correct,-(sElECt  oR 0x0 likE  OR '5K' not like '5K@')'/**//**/ )    ) 	  order by (selEcT  AnD 0x1 LIKE (SELECT 'WUq' NOT LIKE 'WUqz')) liKE 0x2571#juBU>gY,2024-12-17T20:48:19.482650,403,403,both_correct,"-(selECt  oR 0x0 LiKe  OR '5K' not like '5K@')' /**/ )    ) 	  order by (selEcT	 AnD 0x1 LIKE (SELECT 'WUq' NOT LIKE 'WUqz')) LIKe 0x2571#juBU>gY""",2024-12-17T20:48:27.668181,403,403,both_correct,"-(sELect  Or 0x0 lIKE  or '5K' not like '5K@')'   )    ) 	  order by (selEcT  AnD 0x1 LIKE (SELECT 'WUq' NOT LIKE 'WUqz')) liKE 0x2571#juBU>gY""?",2024-12-17T20:48:35.804331,403,403,both_correct,"-(SeLeCT  OR 0x0 lIKe  || '5K' not like '5K@')'  /**/)    ) 
  order by (selEcT  AnD 0x1 LIKE (SELECT 'WUq' NOT LIKE 'WUqz')) likE 0x2571#juBU>gY""?Nh",2024-12-17T20:48:44.059626,403,403,both_correct,"-(sELect  or 0x0 lIKE   OR  '5K' not like '5K@')'  /*p\qy*/)    )    order by (selEcT  AnD 0x1/**/LIKE (SELECT 'WUq' NOT LIKE 'WUqz')) liKE 0x2571#juBU>gY""?Nh",2024-12-17T20:48:52.225843,403,403,both_correct
15,2024-12-17T20:49:00.793703,"1' or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and 'jjmt'  =  'jjmt",403,403,403,both_correct,"(SEleCt  AND 1)' or '1'='1'  =    (  select count  (  *  )   from/**/all_users t1,all_users t2,all_users t3,all_users
t4,all_users t5  )   and 'jjmt'  =  'jjmt",2024-12-17T20:49:07.709231,403,403,both_correct,"(SeLEcT  && 1)' or ' OR 8759<>8760'='0x1'  =  /**/ (  select count  (  *  )   from/*'dB}q*/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   And 'jjmt'  =  'jjmt",2024-12-17T20:49:16.369743,403,403,both_correct,"(sELeCT  && 1)' or ' or 	OR '|}'!='|}!' NOT LIKE (SELECT 8760)'='0x1'  =  /**/ ( /**/select count  (  *  )   from/*8f*/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   aND 'jjmt'  =  'jjmt",2024-12-17T20:49:25.884470,403,403,both_correct,"(SELeCt  && (SELEcT  Or 0))' or ' Or 	or '|}'!='|}!' not like (sElEct 'K'='K')'='0x1'  =  /**/ (  select count	 (  *  )   from/**/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   aND 'jjmt'  =  'jjmt",2024-12-17T20:49:37.152413,403,403,both_correct,"(seLEct   and 	(SeLECT  OR (selEcT 'ok|p'!='ok|pK')))' or ' OR 	OR '|}'!='|}!' not like (SelECT 'K'='K')'='0x1'  =    (  select count	 (  *  )   from/**/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   aND 'jjmt'  =  'jjmt",2024-12-17T20:49:48.695488,403,403,both_correct,"(SElECT   ANd 	(seLECt  oR (SElecT	'ok|p'!='ok|pK')))' or ' || 	Or '|}'!='|}!' not like (selEct  OR 0<>0x1a87)'='0x1'  =    (  select count	 (/**/ *  )   from/*s^z*/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   aND 'jjmt'  =  'jjmt",2024-12-17T20:50:01.686566,403,403,both_correct,"(SelecT   and 	(SeleCt  or (SeLECT	'ok|p'!='ok|pK')))' or ' || 
OR '|}'<>'|}!' not like (select  or  OR 0!=0x251a<>0x1a87)'='0x1'  =    (  select count	 (  *  )   from/**/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   aND 'jjmt'  =  'jjmt",2024-12-17T20:50:14.960314,403,403,both_correct,"(seLecT   AnD 	(SElecT  oR (sElECT	'ok|p' NOT LIKE 'ok|pK')))' or ' || 	OR '|}'<>'|}!' not like (SELeCT  oR  oR 1787 in ((SeLeCt 1),1787,(seLECt 1788))!=0x251a<>0x1a87)'='0x1'  =    (  select count	/**/(  *  )   from/**/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   aND 'jjmt'  =  'jjmt",2024-12-17T20:50:28.683170,403,403,both_correct,"(SelecT/**/  And 	(sELEcT  OR (selEct	'ok|p' NOT LIKE 'ok|pK')))' or ' || 	OR '|}' not like '|}!' not like (seLECT  oR  oR  OR (seleCT 0) IN ((SEleCt 1),1787,(sEleCT '('!='(F'))!=0x251a<>0x1a87)'='0x1'  =    (  select count	/**/( 
*  )   from/**/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   aND 'jjmt'  =  'jjmt",2024-12-17T20:50:44.616589,403,403,both_correct,"(sELect   and  (sElEct  OR (SeleCT	'ok|p' NOT LIKE 'ok|pK')))' or ' || 	OR '|}' not like '|}!' not like (SElect  oR  Or  OR (SElECT (SEleCT 0)) iN ((sELect  anD '6n' LIKE '6n'),1787,(sELeCt '('!='(F'))!=0x251a<>0x1a87)'='0x1'  =    (  select count	/**/( 
*  )   from/**/all_users t1,all_users t2,all_users t3,all_users	t4,all_users t5  )   aND 'jjmt'  =  'jjmt",2024-12-17T20:51:01.531464,403,403,both_correct
16,2024-12-17T20:51:19.829551,guilas,200,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:20.270104,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:21.686164,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:23.109965,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:24.555547,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:25.985113,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:27.406908,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:28.811048,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:30.237161,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:31.669626,200,403,waf_correct_ml_incorrect,guilas,2024-12-17T20:51:33.081187,200,403,waf_correct_ml_incorrect
17,2024-12-17T20:51:34.512583,1%' and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and '%'  =  ',403,403,200,waf_correct_ml_incorrect,"1%' and 2853  = 
cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  '4
' NOT LIKE '4
S'  )  ||chr  (  (SELECT 122)  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  ( /**/(SELECT 1)   )    )    as numeric  )   and '%'  =  '",2024-12-17T20:51:51.177035,403,200,waf_correct_ml_incorrect,"1%' and 2853  = 
cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  '4
' NOT LIKE ' AND 1 S'  )  ||chr  (  (SELECT 122)  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  122  )  ||chr  (  (SELECT (SELECT 1))   )    )    as numeric  )   and '%'  =  '",2024-12-17T20:52:10.457190,403,200,waf_correct_ml_incorrect,"1%' and 2853  =  cast   (   /**/(   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else  OR 0 end   )    )   ::text||  (  chr  (  '4
' NOT LIKE ' AnD 1 S'  )  ||chr  (  (SELECT 122)  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  0x7a  )  ||chr  (  (SELECT (SELECT 1712<>1713))   )    )    as numeric  )   and '%'  =  '",2024-12-17T20:52:30.486228,403,200,waf_correct_ml_incorrect,"1%' and 2853  =  cast   (   /*{tH*/(   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  317<>318   )    )   ||  (  select   (  case when   (  2853  =  2853 /**/)   then 1 else  OR  OR 0 end   )    )   ::text||  (  chr  (  '4	' NOT LIKE ' anD 1 S'  )  ||chr  (  (SELECT 122)  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  0x7a  )  ||chr  (  (SELECT (SELECT 1712<>(SELECT 1713)))   )    )    as numeric  )   and '%'  =  '",2024-12-17T20:52:51.492247,403,200,waf_correct_ml_incorrect,"1%' and 2853  =  cast   (   /*{tH*/(   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  ( /**/317<>8102 IN (8101,8102,8103)   )    )   ||  (  select   (  case when   (  2853  =  2853 /*?et*/)   then  AND 1 else  OR  OR 0 end   )    )   ::text||  (  chr  (  '4 ' NOT LIKE ' AnD 1 S'  )  ||chr  (  (SELECT 122)  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  0x7a  )  ||chr  (  (SELECT (SELECT 0x6b0<>(SELECT 1713)))   )    )    as numeric  )   and '%'  =  '",2024-12-17T20:53:13.704001,403,403,both_correct,"2138 NOT LIKE 2139%' and 2853  =  cast   (   /*{tH*/(   chr  (  0x71  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  317<>8102 IN (8101,8102,8103)   )    )   ||  (  select
  (  case when   (  2853  =  2853 /*f&#hc*/)   then  AND 1 else  OR  OR 0 end   )    )   ::text||  (  chr  (  '4 ' NOT LIKE ' AND 1 S'  )  ||chr  (  (SELECT (SELECT 1))  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  0x7a  )  ||chr  (  (SELECT (SELECT 0x6b0<>(SELECT 1713)))   )    )    as numeric  )   and '%'  =  '",2024-12-17T20:53:37.567751,403,403,both_correct,"2138 NOT LIKE 2139%' and 2853  =  cast   (   /**/(   chr  (  0x71  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  317<>8340=8340 IN (8101,8102,(SELECT 8103))   )    )   ||  (  select
  (  case when  
(   AND 1  =  2853 /*n|*/)   then  AND 1 else  OR  OR 0 end   )    )   ::text||  (  chr  (  '4/**/' NOT LIKE ' aND 1 S'  )  ||chr  (  (SELECT (SELECT 1))  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  0x7a  )  ||chr  (  (SELECT (SELECT 0x6b0<>(SELECT 1713)))   )    )    as numeric  )   and '%'  =  '",2024-12-17T20:54:02.508890,403,403,both_correct,"2138 NOT LIKE 2139%' and 2853  =  cast   (   /**/(   chr  (  0x71  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  (SELECT 317)<>8340=6615<>6616 IN (8101,8102,(SELECT 8103))   )    )   ||/**/ (  select
  (  case when  
(   AND 1  =  2853 /*n|*/)   then  AND 1 else  OR  OR 0 end   )    )   ::text||  (  chr  (  '4/**/' NOT LIKE ' AND  and 1 S'  )  ||chr  (  (SELECT (SELECT 1))  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  0x7a  )  ||chr  (  (SELECT (SELECT 0x6b0<>(SELECT 1713)))   )    )    as numeric  )
  and '%'  =  '",2024-12-17T20:54:28.043206,403,403,both_correct,"2138 not like 2139%' and 2853  =  cast   (    (   chr  (  0x71  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  6867 NOT LIKE 6868  )  ||chr  (  (SELECT 317)<>8340=6615<>6616 IN (8101,8102,(SELECT (SELECT 8103))) 	 )    )   ||/**/ (  select
  (  case when  
(   AND 1  =  2853 /*n|*/)   then  AND 1 else  OR  OR 0 end   )    )   ::text||  (  chr  (  '4/*S*/' NOT LIKE ' and  And  anD 1 S'  )  ||chr  (  (SELECT (SELECT 1))  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  0x7a  )  ||chr  (  (SELECT (SELECT 0x6b0<>(SELECT 1713)))   )    )    as numeric  )
  and '%'  =  '",2024-12-17T20:54:55.288476,403,403,both_correct,"2138 not like 2139%' and 2853  =  cast   (    (   chr  (  0x71  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  6867 NOT LIKE 6868  )  ||chr  (  (SELECT 317)<>8340=6615<>6616 IN (8101,8102,(SELECT (SELECT 8103))) 	 )    )   ||  (  select   (  case when  
(   AND  AND 1  =  2853 /*n|*/)   then  AND 1 else  OR  OR 0 end   )    )   ::text||  (  chr  (  '4910!=4911/**/' NOT LIKE ' aND  and  And 1 S'  )  ||chr  (  (SELECT (SELECT 1))  )  ||chr  (  'n~'!='n~X'  )  ||chr  (  0x7a  )  ||chr  (  (SELECT (SELECT 0x6b0<>(SELECT (SELECT 1713))))   )    )    as numeric  )
  and '%'  =  '",2024-12-17T20:55:23.467754,403,403,both_correct
18,2024-12-17T20:55:52.122131,"-3109"" or elt  (  1032  =  1032,3623  )  ",403,403,200,waf_correct_ml_incorrect,"-3109"" or elt  (  (SELECT	(SELECT 1))  /**/LIKE   1032,3174=3174  )  ",2024-12-17T20:55:54.102041,403,403,both_correct,"-'w['<>'w[b'"" or elt  (  (SeLeCt
(sElEcT 1))   LIke   1032, Or 0x0 liKe 3174  )  ",2024-12-17T20:55:58.387554,403,200,waf_correct_ml_incorrect,"-'w[' NOT/**/lIkE 'w[b'"" or elt  (  (sELecT (SeLEct 1))   LikE   (sElECT 1032), Or 0x0 liKE (SelECt 1) LIkE 5594  )  ",2024-12-17T20:56:03.173323,403,200,waf_correct_ml_incorrect,"-'w[' NOT/**/likE 'w[b'"" OR elt  (  (seLECT (SELecT 7620!=(sELECT/**/1)))   lIke   (SelecT
(SElect 1032)), or 0x0 LiKe (seLEcT 1) lIKe 5594  )  ",2024-12-17T20:56:09.690590,403,200,waf_correct_ml_incorrect,"-'w[' NOT/**/like 'w[b'"" oR elt  (  (SELECt/**/(seleCT (selECt '%' not like '%p')!=(SELecT/**/1)))   lIKe 	 (select
(selEct 1032)), or 0x0 likE (sEleCT 1) LiKe 0x15da  )  ",2024-12-17T20:56:17.715983,403,403,both_correct,"-'w[' NOT lIkE 'w[b'"" Or elt  (  (sELECT/**/(seLEcT (SElEct '%' not like '%p') NOT LIKE (SeLeCt/**/'pECD'!='pECD/')))   lIkE   (SEleCt
(sELECT  OR 0x0)), Or 0x0 LIKe (selEct 1) LIKe 0x15da  )  ",2024-12-17T20:56:26.712382,403,403,both_correct,"-'w[' NOT lIkE 'w[b'"" oR elt  (  (SelEct/**/(SeLECt (sElECT '%' not like '%p') not like (SeLEct/**/'pECD'!='pECD/')))   lIke   (SeLECT (seleCt  oR 0x0)),/**/or 0x0 LiKe (SeLect (SeLeCT (SeLecT 8159=8159))) Like 0x15da  )  ",2024-12-17T20:56:36.879965,403,403,both_correct,"-'w[' NOT lIkE 'w[b'""
Or elt  (  (SeLeCT/**/(sElECt (SelEct '%' not like '%p') not like (SeLECt/**/'pECD'<>'pECD/')))   LIkE   (selecT (SEleCT  oR 0x0)), OR 0x0 Like (seLEct (SELEcT (select 'i|I' LIKE 'i|I'= OR 0x0))) Like 0x15da  )  ",2024-12-17T20:56:48.497654,403,403,both_correct,"-'w[' NOT lIkE	'w[b'""
or elt  (  (SElECt/**/(SeLECT (SELecT '%' not like '%p') not like (selEct 'pECD' NOT LIKE 'pECD/')))   LIKE   (select (seLeCT  or 0x0)), Or 0x0 lIkE (SelecT (seLECt (sEleCT 'i|I' LiKE 'i|I'= Or 0x0))) LikE 0x15da  )  ",2024-12-17T20:57:00.430534,403,403,both_correct,"-'w[' NOT lIkE
'w[b'""
Or elt  (  (SeLeCt/*bg1s**/(sELEct (sELeCt '%' not like '%p') not like (seLecT 'pECD' NOT LIKE/**/'pECD/')))   liKE   (SeLECt (seLECT  or 0x0)), Or 0x0 Like (SelEct (SELEct (sElecT 'i|I' lIKE 'i|I' LIKE  or 0x0))) LIKe 0x15da  )  ",2024-12-17T20:57:13.031551,403,403,both_correct
19,2024-12-17T20:57:25.992991,"1 union all select null,null,null,null,null,null,null,null,null#",403,403,403,both_correct,"(SelECt (SELECT/**/3212 not like 3213)) union all
sELect null,null,null,null,null,null,null,null,null#3l",2024-12-17T20:57:29.381061,403,403,both_correct,"(SELECt (sElEcT/**/3212 not/**/like (SELECT  AND 'y`' NOT LIKE 'y`b'))) union all	select null,null,null,null,null,null,null,null,null#3lP",2024-12-17T20:57:35.448746,403,403,both_correct,"(seLecT (select/**/0xc8c not/**/LiKe (SElECt /*PlSQ*/aND 'y`' not like 'y`b')))
union all	SeLECt null,null,null,null,null,null,null,null,null#3lP",2024-12-17T20:57:42.958620,403,403,both_correct,"(SEleCt (select/**/0xc8c/**/not/**/lIkE (selECT /**/AnD 'y`' not	like 'y`b')))
union all	SelEcT null,null,null,null,null,null,null,null,null#3lP",2024-12-17T20:57:51.027641,403,403,both_correct,"(SElEct (sELEcT/*:3Q*/0xc8c/**/not/**/LiKe (SELECt /**/aNd 'y`'/**/not	like 'y`b')))
union all
sElecT null,null,null,null,null,null,null,null,null#3lP",2024-12-17T20:57:59.176677,403,200,waf_correct_ml_incorrect,"(SelEct	(SeLeCT/*:3Q*/0xc8c/**/not/**/LiKE (seLect /**/AnD 'y`' not	like 'y`b')))
union all
sELect null,null,null,null,null,null,null,null,null#3lP1",2024-12-17T20:58:07.311229,403,200,waf_correct_ml_incorrect,"(sEleCt	(selECT/*:3Q*/0xc8c/**/not/**/liKE (SELEcT /**/And 'y`'/**/not
like 'y`b')))
union all
seLECT null,null,null,null,null,null,null,null,null#3lP1Z1",2024-12-17T20:58:15.460984,403,200,waf_correct_ml_incorrect,"(sElect
(seLeCt/*P*/0xc8c/**/not/**/LikE (SeLECT /**/AND 'y`'/**/not
like 'y`b')))
union all
SElect/**/null,null,null,null,null,null,null,null,null#3lP1Z1",2024-12-17T20:58:24.062485,403,200,waf_correct_ml_incorrect,"(SELeCt
(SELECt/*+*/0xc8c/**/not/**/like/**/(sEleCT /**/&&	'y`'/**/not
like 'y`b')))
union all
seleCt/**/null,null,null,null,null,null,null,null,null#3lP1Z1",2024-12-17T20:58:32.510617,403,200,waf_correct_ml_incorrect,"(SeleCt
(SeLeCt/*+*/0xc8c/**/not/**/likE/**/(SelecT /**/ AND 
'y`'/**/not
like 'y`b')))
union/**/all
selEcT/**/null,null,null,null,null,null,null,null,null#3lP1Z10",2024-12-17T20:58:40.998095,403,200,waf_correct_ml_incorrect
20,2024-12-17T20:58:50.146751,sharnoff,200,200,200,both_correct,sharnoff,2024-12-17T20:58:50.665186,200,200,both_correct,sharnoff,2024-12-17T20:58:52.155126,200,200,both_correct,sharnoff,2024-12-17T20:58:53.684377,200,200,both_correct,sharnoff,2024-12-17T20:58:55.207101,200,200,both_correct,sharnoff,2024-12-17T20:58:56.721783,200,200,both_correct,sharnoff,2024-12-17T20:58:58.279084,200,200,both_correct,sharnoff,2024-12-17T20:58:59.799646,200,200,both_correct,sharnoff,2024-12-17T20:59:01.326483,200,200,both_correct,sharnoff,2024-12-17T20:59:02.851891,200,200,both_correct,sharnoff,2024-12-17T20:59:04.355800,200,200,both_correct
